product_id,product_class_id,brand_name,product_name,sku,srp,gross_weight,net_weight,recyclable_package,low_fat,units_per_case,cases_per_pallet,shelf_width,shelf_height,shelf_depth
1154,2,Dual City,Dual City Scallops,49418113827,1.7000,12.7,10.6,1,0,3,11,21.7,4.04,9.2
1155,45,Horatio,Horatio Low Fat Cookies,11329383254,1.8800,16.1,15.1,0,0,12,10,21.4,4.56,12.5
1156,12,Horatio,Horatio BBQ Potato Chips,76335068345,1.8200,9.16,8.15,1,1,23,13,17.3,13.2,6.59
1157,12,Horatio,Horatio Corn Chips,97484104037,3.3600,20.4,18.3,1,0,12,9,13.9,22.0,17.4
1158,12,Horatio,Horatio Low Fat BBQ Chips,41727555394,1.3200,14.2,12.1,0,1,35,13,15.5,6.34,16.2
1159,45,Horatio,Horatio Sugar Cookies,32114357352,3.7800,16.7,14.7,1,1,28,7,22.4,3.54,14.7
1160,45,Horatio,Horatio Chocolate Chip Cookies,90476403832,2.7600,11.0,8.0,1,1,1,10,6.24,4.53,3.41
1161,45,Horatio,Horatio Fudge Cookies,50100972056,3.5900,11.8,9.8,0,0,34,9,10.6,7.07,22.5
1162,45,Horatio,Horatio Fudge Brownies,22819955945,1.5900,6.18,4.17,1,1,30,10,13.1,5.83,6.22
1163,12,Horatio,Horatio Potato Chips,17780160307,0.8200,16.4,15.3,1,0,14,10,7.0,21.2,12.3
1164,45,Horatio,Horatio Lemon Cookies,49736910462,1.7100,17.1,14.1,1,1,6,7,4.05,22.7,19.0
1165,45,Horatio,Horatio Graham Crackers,13934881091,2.8200,18.3,15.2,1,0,25,6,10.8,10.8,3.05
1166,82,Horatio,Horatio Cheese Crackers,15129397511,2.2100,18.5,17.5,0,0,20,9,4.55,22.2,9.86
1167,54,Horatio,Horatio Buttered Popcorn,38565134406,2.3500,17.8,15.7,1,0,13,6,15.0,18.1,4.34
1168,54,Horatio,Horatio No Salt Popcorn,75095286965,3.8200,18.5,16.5,1,0,29,9,10.9,6.21,21.0
1169,54,Horatio,Horatio Low Fat Popcorn,32649618983,2.9800,15.1,13.1,0,0,15,7,14.8,11.7,6.44
1170,83,Horatio,Horatio Salsa Dip,38417537808,2.6500,21.8,20.7,1,0,7,10,18.8,21.4,11.2
1171,83,Horatio,Horatio Avocado Dip,90328807234,3.1800,12.0,9.0,0,1,31,8,12.2,19.9,3.69
1172,46,Horatio,Horatio Salted Pretzels,65334492325,2.7700,18.7,16.7,0,0,23,10,16.4,18.4,3.48
1173,83,Horatio,Horatio Cheese Dip,86483528017,2.3100,7.04,5.03,0,0,3,9,17.5,20.9,11.9
1174,83,Horatio,Horatio Fondue Mix,30726979374,2.2700,19.6,17.6,0,0,6,11,12.8,3.19,19.8
1175,84,Horatio,Horatio Mini Donuts,21113781332,1.7300,7.57,6.57,1,0,23,8,13.4,18.1,8.04
1176,17,Horatio,Horatio Beef Jerky,90692868828,1.7100,9.63,7.63,1,1,11,11,16.2,5.26,9.27
1177,84,Horatio,Horatio Chocolate Donuts,50317437052,1.5400,8.44,5.43,0,1,16,13,13.9,7.69,9.0
1178,12,Horatio,Horatio Low Fat Chips,11555708050,3.7800,10.5,8.5,0,0,28,13,15.4,12.5,5.23
1179,82,Horatio,Horatio Sesame Crackers,96515912413,2.6300,12.6,9.6,0,0,29,12,8.29,14.0,3.96
1180,45,Horatio,Horatio Frosted Cookies,38472662568,3.9000,10.6,8.6,1,0,17,7,8.71,15.3,21.4
1181,109,Horatio,Horatio Dried Apples,92670633196,1.7700,20.9,19.8,1,0,15,5,14.4,9.72,17.5
1182,109,Horatio,Horatio Apple Fruit Roll,69963019490,1.4000,7.87,6.86,0,0,27,8,21.8,19.0,13.4
1183,109,Horatio,Horatio Strawberry Fruit Roll,27300886511,1.5400,7.71,6.71,1,1,25,9,21.9,17.1,7.92
1184,109,Horatio,Horatio Raspberry Fruit Roll,63831039071,2.8400,11.1,8.1,0,1,22,12,11.5,3.2,13.7
1185,109,Horatio,Horatio Grape Fruit Roll,56504542231,1.3500,16.4,14.3,1,0,6,7,18.4,10.5,21.4
1186,109,Horatio,Horatio Dried Dates,62272461056,1.6800,9.01,6.01,1,0,32,10,12.0,22.4,5.67
1187,109,Horatio,Horatio Raisins,12966689467,2.2000,17.9,15.8,1,0,8,11,19.1,18.9,7.26
1188,109,Horatio,Horatio Golden Raisins,77972374558,1.7900,18.6,16.6,1,1,27,7,6.34,19.3,8.82
1189,109,Horatio,Horatio Dried Apricots,99121410250,0.7600,12.4,10.3,0,0,8,10,16.9,4.72,15.1
1190,84,Horatio,Horatio Frosted Donuts,19462731480,1.3000,11.8,8.8,0,1,27,12,5.82,4.95,12.2
1191,36,Musial,Musial Tasty Candy Bar,99849533438,2.1000,19.7,16.7,1,0,33,10,9.17,3.56,14.0
1192,36,Musial,Musial Mint Chocolate Bar,13330751061,0.9800,13.5,12.5,0,1,9,7,10.9,16.7,7.89
1193,36,Musial,Musial Malted Milk Balls,62955319285,0.8900,13.8,10.8,0,1,22,5,13.2,11.4,12.1
1194,36,Musial,Musial Semi-Sweet Chocolate Bar,11772173047,2.8100,19.6,17.6,0,0,3,6,12.5,9.92,7.27
1195,37,Musial,Musial Bubble Gum,30634507536,1.6600,8.49,6.48,1,0,19,14,19.0,9.42,15.1
1196,38,Musial,Musial Spicy Mints,27472086548,2.9200,14.6,12.6,0,0,5,10,14.3,21.3,14.9
1197,38,Musial,Musial Mints,81670057177,3.1400,10.3,7.3,0,0,15,12,13.7,13.5,20.7
1198,36,Musial,Musial White Chocolate Bar,58962443470,3.4300,16.0,14.0,0,0,13,8,14.8,20.8,5.8
1199,5,Colossal,Colossal Ravioli,16300310492,2.5600,8.6,6.6,0,1,10,7,17.9,20.6,22.5
1200,5,Colossal,Colossal Manicotti,52830463051,1.8700,14.7,13.6,1,0,23,9,21.2,4.63,17.4
1201,5,Colossal,Colossal Spaghetti,45503966212,3.3700,21.9,19.8,1,0,12,8,17.8,14.2,4.63
1202,57,Colossal,Colossal Thai Rice,51271885037,3.9400,14.3,11.3,1,0,3,9,9.34,19.3,9.29
1203,57,Colossal,Colossal Rice Medly,37085284590,1.4600,15.0,12.0,1,1,31,9,15.3,21.8,3.45
1204,43,Portsmouth,Portsmouth Imported Beer,78188839554,2.1600,16.2,13.2,1,0,20,10,12.2,4.44,4.97
1205,44,Portsmouth,Portsmouth Light Wine,88120834231,2.6000,19.3,17.2,0,0,4,6,9.24,12.4,13.9
1206,44,Portsmouth,Portsmouth Chardonnay Wine,98462155461,3.4300,8.41,7.4,0,0,15,13,14.3,11.6,22.4
1207,44,Portsmouth,Portsmouth Chablis Wine,88848957419,1.8900,21.2,18.2,1,0,20,12,17.0,5.9,3.39
1208,44,Portsmouth,Portsmouth Merlot Wine,92330175042,2.8700,10.3,8.3,1,0,32,10,22.1,5.13,11.8
1209,44,Portsmouth,Portsmouth Chardonnay,51954743266,2.7000,13.1,11.1,1,0,25,11,14.1,3.09,5.96
1210,44,Portsmouth,Portsmouth White Zinfandel Wine,90771597027,1.7000,11.2,9.19,1,0,28,10,16.7,17.4,6.42
1211,43,Portsmouth,Portsmouth Light Beer,19633931517,3.7900,16.3,15.2,1,0,5,8,21.8,16.7,14.8
1212,27,Sphinx,Sphinx Pumpernickel Bread,27688551545,0.5300,8.16,6.15,1,1,33,9,19.1,22.8,12.4
1213,27,Sphinx,Sphinx White Bread,15788652300,2.9300,18.9,16.8,1,0,31,6,15.2,14.9,8.44
1214,27,Sphinx,Sphinx Rye Bread,47698195576,1.3200,17.8,15.7,0,0,25,8,20.6,16.2,10.6
1215,26,Sphinx,Sphinx English Muffins,95036062598,1.4600,6.26,4.26,1,1,27,14,3.34,19.0,13.6
1216,26,Sphinx,Sphinx Cranberry Muffins,41566215157,2.1100,13.8,11.8,0,1,18,9,13.4,22.0,13.1
1217,26,Sphinx,Sphinx Muffins,34239718317,1.2700,18.1,16.1,0,0,11,7,9.42,14.9,6.1
1218,25,Sphinx,Sphinx Bagels,40007637143,1.8300,16.0,14.0,1,0,5,6,12.6,9.53,8.63
1219,26,Sphinx,Sphinx Blueberry Muffins,91918906569,2.3600,7.55,5.55,1,1,3,13,12.8,7.0,5.64
1220,27,Sphinx,Sphinx Wheat Bread,66924591660,1.9500,10.1,7.1,1,1,35,13,16.5,8.55,11.7
1221,49,Plato,Plato Sesame Oil,88073627352,1.4900,21.7,19.7,0,1,19,11,17.4,11.8,17.4
1222,53,Plato,Plato Chunky Peanut Butter,32317078709,2.4500,12.0,9.0,1,1,34,6,19.0,15.9,17.4
1223,51,Plato,Plato Hot Chocolate,77584709525,0.5900,17.3,16.2,0,1,23,11,6.52,9.87,10.1
1224,50,Plato,Plato Brown Sugar,81065927147,1.2400,10.2,8.19,0,0,23,7,3.48,11.8,14.2
1225,50,Plato,Plato White Sugar,40690495371,1.7200,11.4,9.39,0,0,3,9,22.9,3.41,3.13
1226,90,Plato,Plato French Roast Coffee,79507349133,2.9600,9.43,7.43,1,0,32,14,3.97,11.3,5.64
1227,90,Plato,Plato Decaf Coffee,98369683623,2.8100,6.23,5.23,1,0,31,6,8.08,16.6,6.64
1228,90,Plato,Plato Regular Coffee,16424303650,2.1900,6.78,4.78,0,0,33,11,8.45,4.46,6.49
1229,49,Plato,Plato Vegetable Oil,94524404406,1.3000,14.5,12.5,1,0,32,11,7.25,21.6,4.06
1230,49,Plato,Plato Corn Oil,71816790699,0.7700,13.4,10.3,1,1,26,12,22.9,6.3,18.7
1231,48,Plato,Plato Tomato Sauce,29154657721,3.7100,11.8,10.8,0,0,28,14,8.35,17.5,11.1
1232,49,Plato,Plato Canola Oil,52999721169,1.1300,7.95,6.94,0,0,5,14,11.2,8.7,11.7
1233,33,Plato,Plato Grape Preserves,45673224329,0.7300,20.9,17.8,0,1,23,13,17.9,11.9,11.5
1234,90,Plato,Plato Columbian Coffee,51441143155,0.5600,16.7,13.7,0,0,33,9,16.8,17.4,12.2
1235,31,Plato,Plato Strawberry Jelly,13352412581,1.3800,14.9,11.8,1,0,5,9,7.75,21.7,17.8
1236,4,Plato,Plato Pepper,78358097672,3.3200,16.5,13.5,1,1,2,13,7.02,9.9,4.2
1237,33,Plato,Plato Low Fat Apple Butter,99507133364,2.7500,9.02,6.02,0,1,32,9,11.8,9.66,15.9
1238,4,Plato,Plato Salt,43750584721,1.4700,14.8,13.8,1,1,3,11,11.0,8.1,11.0
1239,33,Plato,Plato Apple Butter,34137386679,2.2800,12.7,10.6,1,0,6,7,15.0,22.7,10.9
1240,4,Plato,Plato Oregano,92499433159,2.2600,15.7,14.6,1,0,35,11,22.2,3.24,11.8
1241,31,Plato,Plato Apple Jelly,28221871256,2.9800,6.42,3.42,0,0,3,10,16.3,7.3,14.1
1242,32,Plato,Plato Grape Jam,90940855145,1.9800,19.9,17.8,0,0,24,12,14.9,9.62,11.8
1243,32,Plato,Plato Apple Jam,19803189635,1.1800,9.7,8.69,1,1,5,8,5.94,22.5,19.4
1244,32,Plato,Plato Strawberry Jam,27857809662,1.2100,19.0,17.0,1,0,24,8,6.41,3.45,18.3
1245,53,Plato,Plato Creamy Peanut Butter,15957910418,2.3200,18.3,17.2,0,1,30,6,5.42,18.1,12.9
1246,33,Plato,Plato Strawberry Preserves,83250296711,1.5400,14.5,13.5,1,0,15,11,16.7,3.68,16.0
1247,53,Plato,Plato Extra Chunky Peanut Butter,16686033606,1.6800,19.3,16.2,1,0,23,14,14.9,13.2,18.8
1248,33,Plato,Plato Apple Preserves,77118316292,3.3300,12.6,11.6,1,0,25,8,14.3,20.8,7.75
1249,31,Plato,Plato Grape Jelly,34672648310,1.4800,9.3,7.3,1,1,22,10,18.5,4.22,3.19
1250,30,Skinner,Skinner Berry Juice,40440567135,2.1600,9.17,8.17,0,0,33,10,8.03,21.1,15.1
1251,52,Skinner,Skinner Mango Drink,92351836562,3.5800,11.4,8.39,1,0,28,9,19.4,22.4,14.4
1252,52,Skinner,Skinner Strawberry Drink,67357521653,2.2800,21.8,19.7,0,0,24,9,12.2,4.51,10.5
1253,19,Skinner,Skinner Cream Soda,88506557345,1.7100,8.77,5.77,1,0,27,9,10.7,17.2,16.4
1254,19,Skinner,Skinner Diet Soda,32750008702,3.6700,8.31,7.31,1,0,7,9,8.52,20.5,6.56
1255,19,Skinner,Skinner Cola,23136810660,1.2400,20.7,18.7,1,0,14,10,9.12,7.0,12.6
1256,19,Skinner,Skinner Diet Cola,26618028283,1.2200,15.2,13.1,1,0,29,9,21.5,22.1,19.4
1257,30,Skinner,Skinner Orange Juice,52340466380,1.9400,7.87,5.86,1,0,4,9,5.93,6.11,6.7
1258,30,Skinner,Skinner Cranberry Juice,80731294751,0.6100,15.2,13.1,0,0,12,10,21.2,4.39,9.41
1259,30,Skinner,Skinner Apple Juice,99593629240,2.1400,14.7,11.6,1,0,26,10,19.0,7.69,19.5
1260,52,Skinner,Skinner Apple Drink,17648249268,0.6700,7.11,5.11,0,1,16,9,18.3,21.5,11.9
1261,35,Johnson,Johnson Oatmeal,95748350024,0.6000,18.3,16.2,1,1,17,5,16.8,19.3,12.8
1262,35,Johnson,Johnson Corn Puffs,73040736317,0.7600,11.1,10.1,0,1,6,11,11.1,7.71,12.3
1263,35,Johnson,Johnson Wheat Puffs,96476473212,0.8300,10.5,7.5,0,1,25,6,8.9,20.1,21.9
1264,35,Johnson,Johnson Grits,43006625771,2.3500,21.2,19.2,0,1,6,12,15.1,6.73,15.4
1265,62,Pleasant,Pleasant Canned Beets,59582259058,0.7200,9.71,7.71,1,0,26,10,17.5,20.6,3.48
1266,62,Pleasant,Pleasant Creamed Corn,65350177884,1.1800,10.0,8.0,0,0,27,12,9.83,20.9,10.2
1267,62,Pleasant,Pleasant Canned String Beans,16044406294,1.6000,7.5,6.5,1,0,30,10,19.7,19.9,10.4
1268,58,Pleasant,Pleasant Chicken Soup,81050091385,1.3000,20.5,18.5,0,1,33,11,8.88,8.95,3.14
1269,62,Pleasant,Pleasant Canned Yams,12199127078,3.9700,11.5,8.5,0,0,16,12,6.88,9.72,10.3
1270,58,Pleasant,Pleasant Vegetable Soup,46442578434,2.6900,20.5,18.5,1,0,4,13,22.5,9.5,9.38
1271,62,Pleasant,Pleasant Canned Tomatos,36829380393,3.5000,6.12,3.11,1,1,13,7,14.1,18.7,13.2
1272,58,Pleasant,Pleasant Noodle Soup,16408467888,2.4800,18.2,16.2,0,1,31,9,7.15,4.35,11.3
1273,58,Pleasant,Pleasant Regular Ramen Soup,66033036112,3.3100,12.5,9.5,1,1,4,7,19.7,17.5,12.5
1274,58,Pleasant,Pleasant Chicken Noodle Soup,38752020001,1.3100,20.2,19.2,1,0,36,10,8.2,20.5,17.0
1275,58,Pleasant,Pleasant Turkey Noodle Soup,33712224364,1.1700,13.5,12.5,1,0,9,6,17.6,22.6,3.46
1276,58,Pleasant,Pleasant Beef Soup,96647673249,1.4300,16.9,14.8,1,0,2,8,18.9,18.7,4.16
1277,62,Pleasant,Pleasant Canned Peas,60845643877,2.5400,19.9,17.8,1,0,25,7,16.3,22.5,17.6
1278,58,Pleasant,Pleasant Chicken Ramen Soup,62040160298,2.8200,20.2,19.2,1,1,9,9,8.26,5.08,14.4
1279,93,Pleasant,Pleasant Canned Tuna in Water,85475897192,2.9600,6.41,3.4,1,0,16,8,19.6,15.5,13.1
1280,93,Pleasant,Pleasant Canned Tuna in Oil,32006049752,1.3700,8.91,5.9,1,0,7,9,4.84,8.17,19.2
1281,94,Pleasant,Pleasant Large Canned Shrimp,48581683039,2.7700,16.0,14.0,0,1,13,10,20.9,20.0,16.3
1282,95,Pleasant,Pleasant Fancy Canned Anchovies,54349601864,3.4400,9.42,7.42,1,1,30,11,12.1,6.6,15.2
1283,96,Pleasant,Pleasant Fancy Canned Clams,16260871291,0.7900,9.65,7.64,1,0,14,8,15.7,3.56,4.52
1284,97,Pleasant,Pleasant Fancy Canned Oysters,81266556382,2.4300,8.46,7.46,0,0,30,7,3.6,20.4,21.7
1285,98,Pleasant,Pleasant Fancy Canned Sardines,91198551058,1.8700,13.2,11.1,1,1,29,7,9.96,11.0,14.6
1286,58,Pleasant,Pleasant Rice Soup,35442002415,0.9000,14.0,12.0,1,1,33,8,4.61,16.9,6.29
1287,3,Toucan,Toucan Canned Mixed Fruit,25828804373,1.4000,17.9,15.8,1,1,32,5,4.87,14.1,4.44
1288,3,Toucan,Toucan Canned Peaches,95407891869,1.3800,16.8,15.7,0,0,3,10,11.5,17.6,11.6
1289,89,Toretti,Toretti Rosy Sunglasses,55032460093,1.2100,18.9,15.8,0,0,26,7,3.15,16.9,5.4
1290,103,Framton,Framton Eyeglass Screwdriver,27751443982,3.2100,19.8,17.7,1,0,21,11,4.21,21.1,20.5
1291,102,Framton,Framton City Map,22711648344,2.3000,20.7,19.7,1,0,8,10,8.82,3.47,15.2
1292,15,Booker,Booker Low Fat Cottage Cheese,54668398499,3.3300,18.5,15.5,0,0,24,10,16.2,8.86,5.97
1293,14,Booker,Booker Low Fat Sour Cream,49581395983,1.4400,8.25,5.25,0,1,22,6,17.3,16.2,11.0
1294,14,Booker,Booker Sour Cream,50775912404,1.7200,6.75,4.75,1,1,13,10,9.88,19.7,20.9
1295,11,Booker,Booker Jack Cheese,74211649298,1.8500,14.8,13.8,1,0,19,13,21.3,14.9,15.3
1296,11,Booker,Booker Muenster Cheese,20741801857,2.5100,14.1,12.1,1,0,15,12,20.3,9.64,9.89
1297,11,Booker,Booker String Cheese,37317435145,1.6600,21.6,18.6,1,0,30,8,11.3,17.1,4.41
1298,11,Booker,Booker Low Fat String Cheese,43085353970,1.3400,6.3,5.3,1,0,22,8,17.3,19.6,18.5
1299,11,Booker,Booker Havarti Cheese,94996623396,2.7600,13.8,11.8,1,1,16,12,19.5,10.5,22.9
1300,11,Booker,Booker Head Cheese,70002308487,1.4500,17.3,15.2,1,0,19,5,17.1,13.2,21.2
1301,11,Booker,Booker Cheese Spread,91151344180,0.9400,8.42,5.42,1,0,25,10,5.08,19.6,10.9
1302,11,Booker,Booker Sharp Cheddar Cheese,24177754521,1.8500,11.9,9.89,1,1,10,8,3.68,6.77,4.24
1303,11,Booker,Booker Mild Cheddar Cheese,14564556479,0.6800,12.2,10.1,0,0,6,9,15.3,20.3,6.03
1304,15,Booker,Booker Large Curd Cottage Cheese,84143643975,0.6700,7.43,4.42,0,1,13,8,13.8,18.1,6.91
1305,76,Booker,Booker 2% Milk,43768212199,0.5700,16.3,15.2,0,0,27,10,22.6,19.0,20.8
1306,76,Booker,Booker Buttermilk,16487196087,2.4700,13.1,11.1,0,0,29,7,6.76,4.42,21.8
1307,76,Booker,Booker Chocolate Milk,11447400450,1.3200,18.6,16.6,1,0,28,7,12.4,20.3,5.17
1308,76,Booker,Booker 1% Milk,43404150605,2.5800,18.3,16.2,0,0,14,6,8.75,12.5,15.3
1309,76,Booker,Booker Whole Milk,97602121233,3.4600,15.1,13.1,1,0,13,6,12.8,17.8,16.3
1310,6,Booker,Booker Strawberry Yogurt,74894507527,3.9800,20.9,18.8,0,0,12,11,3.53,3.84,14.4
1311,6,Booker,Booker Blueberry Yogurt,85645155310,3.2200,21.7,19.7,0,1,5,6,8.09,15.2,8.61
1312,81,Lake,Lake Chicken Hot Dogs,32175307869,1.5300,12.3,11.3,0,1,26,10,13.7,4.9,8.42
1313,91,Lake,Lake Pimento Loaf,24848811030,3.9200,19.4,16.3,1,1,17,7,3.03,17.9,20.4
1314,91,Lake,Lake Beef Bologna,30616729855,0.6400,7.79,5.78,1,1,8,13,17.2,6.32,20.9
1315,91,Lake,Lake Low Fat Bologna,16430129408,1.7800,14.4,13.3,0,1,6,8,11.5,19.2,18.2
1316,81,Lake,Lake Turkey Hot Dogs,81435814499,0.7100,17.0,15.0,1,1,20,10,14.9,3.05,14.3
1317,81,Lake,Lake Foot-Long Hot Dogs,12584850192,2.2600,9.54,8.53,1,1,11,10,19.7,22.8,6.1
1318,16,Lake,Lake Low Fat Cole Slaw,22926171422,0.9300,14.4,12.3,1,0,4,10,14.8,5.63,11.4
1319,16,Lake,Lake Cole Slaw,92095932364,1.6800,13.2,10.1,0,1,33,7,8.49,3.33,6.64
1320,77,Lake,Lake Roasted Chicken,95577149987,2.6600,21.2,19.2,0,1,27,11,21.0,11.9,11.0
1321,8,Lake,Lake Corned Beef,55201718211,2.4900,16.9,15.8,1,0,8,8,20.4,4.13,16.7
1322,8,Lake,Lake Sliced Turkey,94018571972,3.2000,6.66,5.65,0,1,6,13,21.5,11.4,21.8
1323,8,Lake,Lake Sliced Ham,22880906462,2.9400,10.5,8.5,1,1,29,7,4.36,13.1,9.99
1324,16,Lake,Lake Potato Salad,54837656617,3.3100,13.5,11.5,0,0,29,7,10.4,20.2,20.9
1325,8,Lake,Lake Sliced Chicken,19035627245,1.4300,12.8,9.8,0,1,25,5,9.48,14.9,15.5
1326,66,Giant,Giant Small Brown Eggs,86328013539,1.7100,9.05,7.05,0,1,20,9,20.8,20.5,18.6
1327,66,Giant,Giant Large Brown Eggs,43665880560,3.8400,18.8,16.7,0,0,33,7,4.33,18.2,4.8
1328,66,Giant,Giant Small Eggs,21174731850,2.2600,12.2,10.1,0,1,35,10,3.69,5.81,13.7
1329,66,Giant,Giant Large Eggs,13848235011,1.6500,19.8,16.7,1,1,27,9,22.6,21.0,5.76
1330,66,Giant,Giant Egg Substitute,19616153836,1.3300,10.9,9.89,1,1,33,13,10.5,7.37,15.4
1331,34,Carrington,Carrington Low Fat Waffles,95429553389,2.7400,10.3,8.3,1,0,29,6,7.86,22.0,15.0
1332,110,Carrington,Carrington Orange Popsicles,46533108353,0.6900,14.7,12.6,1,0,14,12,20.8,8.17,10.5
1333,100,Carrington,Carrington Frozen Chicken Breast,91584274172,0.9300,9.92,8.92,1,1,21,12,19.3,5.89,11.3
1334,29,Carrington,Carrington Frozen Pancakes,11925595402,1.8400,19.7,17.7,1,0,17,12,12.1,22.4,15.0
1335,63,Carrington,Carrington Low Fat French Fries,92312397360,2.4100,8.15,6.14,0,0,7,11,15.1,3.05,8.1
1336,64,Carrington,Carrington Frozen Sausage Pizza,95793614983,3.3900,18.8,17.7,1,0,17,14,21.3,9.63,21.6
1337,34,Carrington,Carrington Blueberry Waffles,20035340189,0.5700,7.64,5.63,0,1,22,12,8.84,13.5,4.5
1338,63,Carrington,Carrington Fajita French Fries,58852193951,2.2200,16.1,14.1,1,0,29,9,3.58,18.8,18.7
1339,34,Carrington,Carrington Waffles,77714528441,1.3100,10.4,8.39,1,1,32,7,16.3,20.9,14.8
1340,64,Carrington,Carrington Frozen Pepperoni Pizza,85769148468,2.5700,12.1,11.1,1,1,35,7,14.8,13.5,21.2
1341,64,Carrington,Carrington Frozen Cheese Pizza,73869249224,3.4500,19.2,18.2,1,1,12,14,12.8,14.3,8.42
1342,64,Carrington,Carrington Frozen Mushroom Pizza,51161635518,3.7300,18.5,15.5,0,0,5,10,13.8,22.4,10.4
1343,34,Carrington,Carrington Apple Cinnamon Waffles,98499502539,2.8700,13.7,11.6,1,1,36,7,11.0,17.9,6.27
1344,60,Carrington,Carrington Frozen Carrots,45029655098,1.5200,9.89,7.89,1,0,19,9,4.05,3.5,4.36
1345,10,Carrington,Carrington Turkey TV Dinner,37703158259,3.6800,10.2,9.19,0,1,14,8,6.02,20.4,18.6
1346,10,Carrington,Carrington Chicken TV Dinner,98351905941,2.3500,9.06,6.06,1,0,2,12,12.9,12.8,20.8
1347,10,Carrington,Carrington Beef TV Dinner,60263175368,1.7700,21.2,20.2,1,1,2,9,14.5,21.7,16.4
1348,28,Carrington,Carrington Pancake Mix,35268860459,2.4700,14.5,13.5,0,1,23,13,10.7,9.08,15.8
1349,110,Carrington,Carrington Grape Popsicles,56417896151,2.9000,12.5,10.5,0,1,11,11,22.8,4.77,5.87
1350,63,Carrington,Carrington Home Style French Fries,90661347508,0.9200,6.87,5.86,0,0,7,12,5.39,3.53,9.52
1351,110,Carrington,Carrington Lime Popsicles,81048149466,1.6700,20.2,18.2,0,0,21,13,16.4,15.8,19.6
1352,9,Carrington,Carrington Ice Cream,84529367089,2.6500,17.7,14.7,1,1,18,10,16.3,20.4,22.3
1353,9,Carrington,Carrington Ice Cream Sandwich,44153935313,2.2400,13.9,12.8,1,0,19,7,17.7,20.4,22.9
1354,60,Carrington,Carrington Frozen Cauliflower,47851617932,1.4800,9.18,8.18,0,0,1,7,6.2,3.69,6.31
1355,60,Carrington,Carrington Frozen Broccoli,66713952422,0.6300,17.2,15.2,1,0,26,9,7.34,15.6,8.18
1356,60,Carrington,Carrington Frozen Corn,74768572449,1.6000,11.9,9.89,0,0,10,8,4.8,14.5,6.59
1357,60,Carrington,Carrington Frozen Peas,62868673205,2.7100,21.8,19.7,1,1,3,13,16.4,13.2,22.8
1358,9,Carrington,Carrington Popsicles,40161059498,2.1000,11.5,8.5,0,0,13,8,16.4,7.24,17.9
1359,100,Carrington,Carrington Frozen Chicken Thighs,87498926520,1.2400,21.5,19.5,1,1,12,6,6.07,8.19,9.27
1360,100,Carrington,Carrington Frozen Chicken Wings,34029079079,2.4200,9.4,8.39,0,1,11,7,18.0,19.8,19.9
1361,110,Carrington,Carrington Lemon Popsicles,26702582240,1.8100,11.5,9.5,1,0,6,8,9.66,19.1,13.6
1362,78,Hilltop,Hilltop Silky Smooth Hair Conditioner,87351329922,1.4900,13.1,10.1,0,0,9,10,10.2,9.54,5.04
1363,39,Hilltop,Hilltop Tartar Control Toothpaste,49262599349,2.6600,8.5,6.5,0,0,6,13,8.23,11.4,21.4
1364,39,Hilltop,Hilltop Whitening Toothpast,24268284440,1.6000,19.8,17.7,1,0,29,13,17.1,7.88,12.7
1365,39,Hilltop,Hilltop Toothpaste,45417320132,0.5300,6.18,4.17,1,0,24,12,8.59,9.15,12.0
1366,39,Hilltop,Hilltop Deodorant,79660771489,2.7600,17.2,15.2,0,0,30,10,21.6,21.0,13.6
1367,79,Hilltop,Hilltop Conditioning Shampoo,70047573447,3.5700,16.3,13.2,0,0,19,10,15.8,5.39,8.92
1368,79,Hilltop,Hilltop Extra Moisture Shampoo,73528791069,3.5500,18.6,16.6,1,0,14,9,7.35,6.66,8.21
1369,88,Hilltop,Hilltop Angled Toothbrush,99251229166,3.3800,13.7,10.6,1,0,20,7,20.3,18.5,9.77
1370,79,Hilltop,Hilltop Apricot Shampoo,71970213055,2.3800,16.0,13.0,1,0,16,6,11.8,19.7,9.06
1371,70,Hilltop,Hilltop Childrens Aspirin,78147458434,2.4700,6.4,4.4,1,0,33,12,15.4,8.09,16.9
1372,70,Hilltop,Hilltop Buffered Aspirin,86202078461,2.4900,6.49,4.48,1,0,10,13,13.7,8.08,21.9
1373,71,Hilltop,Hilltop 200 MG Ibuprofen,74302179217,3.6000,8.77,7.77,1,0,5,12,5.21,9.35,21.2
1374,72,Hilltop,Hilltop 200 MG Acetominifen,51594565510,2.8900,18.9,17.8,1,0,23,9,14.1,5.6,13.0
1375,73,Hilltop,Hilltop HCL Nasal Spray,75030302405,2.1300,21.1,19.1,1,0,25,11,5.63,6.87,12.3
1376,73,Hilltop,Hilltop Dishwasher Detergent,45462585091,1.6800,21.5,18.5,1,0,22,14,8.96,16.9,12.2
1377,75,Hilltop,Hilltop Multi-Symptom Cold Remedy,38136088252,2.8300,10.6,8.6,1,0,4,10,12.6,5.03,20.6
1378,75,Hilltop,Hilltop Childrens Cold Remedy,43904007077,0.7300,12.9,9.89,1,0,6,13,4.06,6.3,19.9
1379,74,Hilltop,Hilltop Laundry Detergent,95815276503,1.9200,9.26,8.26,0,0,15,11,22.5,5.76,6.52
1380,74,Hilltop,Hilltop Mint Mouthwash,35438118577,3.6200,19.3,16.2,0,0,32,7,11.5,22.0,18.3
