product_id,brand_name,product_name,sku,srp,gross_weight,net_weight,recyclable_package,low_fat,units_per_case,cases_per_pallet,shelf_width,shelf_height,shelf_depth,product_subcategory,product_category,product_department,product_family
119,Faux Products,Faux Products Extra Moisture Shampoo,35068821310,2.28,20.1,19.1,0,0,7,12,7.86,8.33,14.7,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
121,Faux Products,Faux Products Apricot Shampoo,64272477030,2.98,11.6,8.6,1,0,21,11,21.4,6.61,22.4,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
429,Steady,Steady Conditioning Shampoo,67602064013,1.51,12.0,10.0,1,0,7,13,21.2,6.71,4.93,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
430,Steady,Steady Extra Moisture Shampoo,44894450306,1.8,11.5,8.5,1,0,32,12,19.0,10.0,15.0,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
432,Steady,Steady Apricot Shampoo,38762469887,2.35,11.3,9.3,0,0,13,9,13.7,22.1,10.2,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
740,Consolidated,Consolidated Conditioning Shampoo,26301613450,1.97,12.5,10.5,0,0,13,12,5.15,8.87,13.4,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
741,Consolidated,Consolidated Extra Moisture Shampoo,47450649142,0.73,16.2,14.2,0,0,4,8,3.44,9.12,17.3,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
743,Consolidated,Consolidated Apricot Shampoo,72080902457,0.96,9.42,7.42,1,0,27,8,19.0,15.3,19.3,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
1056,Bird Call,Bird Call Conditioning Shampoo,77242599129,2.93,15.3,14.3,1,0,25,8,13.0,3.88,22.0,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
1057,Bird Call,Bird Call Extra Moisture Shampoo,69916102290,1.43,18.9,16.8,1,0,35,10,11.3,4.13,5.89,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
1059,Bird Call,Bird Call Apricot Shampoo,61497420668,2.28,16.2,15.2,1,0,1,12,17.3,8.38,6.75,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
1367,Hilltop,Hilltop Conditioning Shampoo,70047573447,3.57,16.3,13.2,0,0,19,10,15.8,5.39,8.92,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
1368,Hilltop,Hilltop Extra Moisture Shampoo,73528791069,3.55,18.6,16.6,1,0,14,9,7.35,6.66,8.21,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
1370,Hilltop,Hilltop Apricot Shampoo,71970213055,2.38,16.0,13.0,1,0,16,6,11.8,19.7,9.06,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable
120,Faux Products,Faux Products Angled Toothbrush,14647908806,2.26,12.9,9.89,0,0,23,13,9.99,5.6,22.0,Toothbrushes,Bathroom Products,Health and Hygiene,Non-Consumable
431,Steady,Steady Angled Toothbrush,92232317328,0.96,19.9,18.8,0,0,11,12,18.4,3.9,7.5,Toothbrushes,Bathroom Products,Health and Hygiene,Non-Consumable
742,Consolidated,Consolidated Angled Toothbrush,81694100499,2.47,11.7,10.6,0,0,14,10,19.2,4.35,13.7,Toothbrushes,Bathroom Products,Health and Hygiene,Non-Consumable
1058,Bird Call,Bird Call Angled Toothbrush,75684021115,2.76,14.4,11.3,1,0,26,6,7.17,19.3,22.3,Toothbrushes,Bathroom Products,Health and Hygiene,Non-Consumable
1369,Hilltop,Hilltop Angled Toothbrush,99251229166,3.38,13.7,10.6,1,0,20,7,20.3,18.5,9.77,Toothbrushes,Bathroom Products,Health and Hygiene,Non-Consumable
122,Faux Products,Faux Products Childrens Aspirin,36991460919,1.99,12.5,10.5,0,0,9,10,6.11,8.89,17.1,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
123,Faux Products,Faux Products Buffered Aspirin,31951665282,3.84,12.4,9.39,0,0,21,7,3.1,17.5,22.6,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
433,Steady,Steady Childrens Aspirin,31435973048,1.74,10.8,8.8,1,0,28,9,11.5,5.49,20.3,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
434,Steady,Steady Buffered Aspirin,37203891873,1.42,19.1,18.1,0,0,17,8,10.8,19.3,12.7,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
744,Consolidated,Consolidated Childrens Aspirin,75562120079,3.91,13.0,11.0,1,0,1,9,17.3,15.6,3.21,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
745,Consolidated,Consolidated Buffered Aspirin,11284558176,0.85,8.57,6.56,1,0,27,5,13.1,10.8,19.6,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
1060,Bird Call,Bird Call Childrens Aspirin,36503105759,2.87,19.9,17.8,0,0,5,10,15.6,8.64,10.6,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
1061,Bird Call,Bird Call Buffered Aspirin,57652141451,1.66,15.4,13.3,0,0,2,9,11.4,3.87,7.03,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
1371,Hilltop,Hilltop Childrens Aspirin,78147458434,2.47,6.4,4.4,1,0,33,12,15.4,8.09,16.9,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
1372,Hilltop,Hilltop Buffered Aspirin,86202078461,2.49,6.49,4.48,1,0,10,13,13.7,8.08,21.9,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable
124,Faux Products,Faux Products 200 MG Ibuprofen,52691374421,1.21,13.3,10.3,1,0,8,11,7.72,19.7,17.3,Ibuprofen,Pain Relievers,Health and Hygiene,Non-Consumable
435,Steady,Steady 200 MG Ibuprofen,23017291426,2.83,11.8,9.8,1,0,18,6,6.09,17.8,14.9,Ibuprofen,Pain Relievers,Health and Hygiene,Non-Consumable
746,Consolidated,Consolidated 200 MG Ibuprofen,74003542065,3.98,10.0,8.0,1,0,12,7,18.3,9.84,9.2,Ibuprofen,Pain Relievers,Health and Hygiene,Non-Consumable
1062,Bird Call,Bird Call 200 MG Ibuprofen,67993462681,2.38,19.0,17.0,1,0,16,7,9.71,4.12,10.8,Ibuprofen,Pain Relievers,Health and Hygiene,Non-Consumable
1373,Hilltop,Hilltop 200 MG Ibuprofen,74302179217,3.6,8.77,7.77,1,0,5,12,5.21,9.35,21.2,Ibuprofen,Pain Relievers,Health and Hygiene,Non-Consumable
125,Faux Products,Faux Products 200 MG Acetominifen,16889345049,2.32,11.1,9.1,0,0,31,11,15.1,5.18,8.03,Acetominifen,Pain Relievers,Health and Hygiene,Non-Consumable
436,Steady,Steady 200 MG Acetominifen,64120846390,1.53,6.32,4.32,0,0,33,5,18.5,13.0,21.6,Acetominifen,Pain Relievers,Health and Hygiene,Non-Consumable
747,Consolidated,Consolidated 200 MG Acetominifen,92865876555,1.83,13.6,11.6,1,0,15,5,16.6,10.0,13.0,Acetominifen,Pain Relievers,Health and Hygiene,Non-Consumable
1063,Bird Call,Bird Call 200 MG Acetominifen,58380264639,3.18,20.5,17.5,1,0,25,9,14.8,3.1,20.4,Acetominifen,Pain Relievers,Health and Hygiene,Non-Consumable
1374,Hilltop,Hilltop 200 MG Acetominifen,51594565510,2.89,18.9,17.8,1,0,23,9,14.1,5.6,13.0,Acetominifen,Pain Relievers,Health and Hygiene,Non-Consumable
126,Faux Products,Faux Products HCL Nasal Spray,18083861470,1.61,20.8,19.7,1,0,22,6,21.3,18.0,5.03,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
127,Faux Products,Faux Products Dishwasher Detergent,41519598364,1.74,16.7,13.7,1,0,10,14,20.6,12.2,16.3,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
437,Steady,Steady HCL Nasal Spray,19172012209,1.97,19.9,17.8,0,0,14,9,8.21,5.08,12.3,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
438,Steady,Steady Dishwasher Detergent,84394162297,1.93,19.5,16.5,1,0,35,12,5.99,8.38,22.5,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
748,Consolidated,Consolidated HCL Nasal Spray,65801325440,2.2,9.19,6.18,1,0,6,10,12.4,5.32,9.48,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
749,Consolidated,Consolidated Dishwasher Detergent,53901426196,2.67,12.8,10.8,1,0,16,12,10.6,5.58,13.3,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
1064,Bird Call,Bird Call HCL Nasal Spray,92840180993,0.54,17.3,16.2,1,0,15,5,10.6,18.5,16.3,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
1065,Bird Call,Bird Call Dishwasher Detergent,52464749217,1.88,20.9,18.8,1,0,25,7,8.92,18.7,20.2,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
1375,Hilltop,Hilltop HCL Nasal Spray,75030302405,2.13,21.1,19.1,1,0,25,11,5.63,6.87,12.3,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
1376,Hilltop,Hilltop Dishwasher Detergent,45462585091,1.68,21.5,18.5,1,0,22,14,8.96,16.9,12.2,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable
128,Faux Products,Faux Products Multi-Symptom Cold Remedy,78049750924,0.53,14.5,12.5,0,0,26,5,8.09,17.6,7.02,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
129,Faux Products,Faux Products Childrens Cold Remedy,94625384211,1.55,9.49,7.48,1,0,23,13,14.2,10.6,3.49,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
439,Steady,Steady Multi-Symptom Cold Remedy,74780964255,3.5,21.8,20.7,1,0,1,10,15.9,18.5,21.8,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
440,Steady,Steady Childrens Cold Remedy,78262181878,0.67,19.2,17.2,1,0,26,9,20.6,20.5,17.6,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
750,Consolidated,Consolidated Multi-Symptom Cold Remedy,31193812489,1.95,15.5,12.5,0,0,29,10,15.8,4.73,22.3,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
751,Consolidated,Consolidated Childrens Cold Remedy,54629549384,2.19,11.0,9.0,0,0,26,10,11.6,19.9,18.7,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
1066,Bird Call,Bird Call Multi-Symptom Cold Remedy,91281602978,2.89,17.3,16.2,0,0,4,14,8.78,9.61,6.34,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
1067,Bird Call,Bird Call Childrens Cold Remedy,20143937468,1.74,12.8,10.8,1,0,35,14,4.58,4.84,22.7,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
1377,Hilltop,Hilltop Multi-Symptom Cold Remedy,38136088252,2.83,10.6,8.6,1,0,4,10,12.6,5.03,20.6,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
1378,Hilltop,Hilltop Childrens Cold Remedy,43904007077,0.73,12.9,9.89,1,0,6,13,4.06,6.3,19.9,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable
130,Faux Products,Faux Products Laundry Detergent,10393303036,2.23,21.3,20.2,1,0,10,12,13.5,4.82,14.7,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
131,Faux Products,Faux Products Mint Mouthwash,62304572463,2.4,19.1,16.1,0,0,26,13,20.9,10.2,5.48,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
441,Steady,Steady Laundry Detergent,37886750102,0.57,13.7,10.6,1,0,6,8,13.1,15.7,4.37,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
442,Steady,Steady Mint Mouthwash,76703603863,2.24,21.1,20.1,0,0,8,6,8.4,14.0,7.08,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
752,Consolidated,Consolidated Laundry Detergent,91159701943,0.85,14.7,12.6,0,0,29,8,9.9,20.2,22.6,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
753,Consolidated,Consolidated Mint Mouthwash,17735335230,1.89,16.5,13.5,1,0,5,14,20.0,9.24,7.08,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
1068,Bird Call,Bird Call Laundry Detergent,52100687623,2.11,16.5,13.5,0,0,4,12,22.8,5.1,6.62,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
1069,Bird Call,Bird Call Mint Mouthwash,16298658251,0.57,18.0,15.0,0,0,24,13,8.04,4.07,16.1,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
1379,Hilltop,Hilltop Laundry Detergent,95815276503,1.92,9.26,8.26,0,0,15,11,22.5,5.76,6.52,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
1380,Hilltop,Hilltop Mint Mouthwash,35438118577,3.62,19.3,16.2,0,0,32,7,11.5,22.0,18.3,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable
132,Denny,Denny 60 Watt Lightbulb,37310257554,1.92,20.0,18.0,1,0,14,12,5.59,12.5,20.2,Lightbulbs,Electrical,Household,Non-Consumable
137,Denny,Denny 100 Watt Lightbulb,54062916636,3.7,13.3,11.3,1,0,13,11,9.01,22.0,22.3,Lightbulbs,Electrical,Household,Non-Consumable
141,Denny,Denny 75 Watt Lightbulb,96679784655,3.93,15.7,13.6,1,0,2,8,9.33,20.0,11.5,Lightbulbs,Electrical,Household,Non-Consumable
145,Denny,Denny 25 Watt Lightbulb,84415823817,2.27,21.2,20.2,0,0,25,6,6.82,14.9,4.67,Lightbulbs,Electrical,Household,Non-Consumable
443,Red Wing,Red Wing 60 Watt Lightbulb,95565938353,1.33,20.6,18.6,1,0,29,10,6.18,17.3,17.2,Lightbulbs,Electrical,Household,Non-Consumable
448,Red Wing,Red Wing 100 Watt Lightbulb,27761893868,1.54,15.8,14.8,0,0,23,7,13.4,4.44,19.2,Lightbulbs,Electrical,Household,Non-Consumable
452,Red Wing,Red Wing 75 Watt Lightbulb,53120270371,2.48,11.1,8.1,0,0,5,11,3.26,5.32,5.54,Lightbulbs,Electrical,Household,Non-Consumable
456,Red Wing,Red Wing 25 Watt Lightbulb,68052621483,2.67,13.7,12.6,1,0,30,11,9.73,6.56,19.8,Lightbulbs,Electrical,Household,Non-Consumable
754,Cormorant,Cormorant 60 Watt Lightbulb,23503254055,2.57,12.0,9.0,1,0,31,10,15.8,4.47,3.51,Lightbulbs,Electrical,Household,Non-Consumable
759,Cormorant,Cormorant 100 Watt Lightbulb,61080326437,1.89,18.0,16.0,0,0,22,11,14.4,22.7,16.5,Lightbulbs,Electrical,Household,Non-Consumable
763,Cormorant,Cormorant 75 Watt Lightbulb,57963170409,2.55,6.32,5.32,1,0,5,14,12.0,17.4,10.2,Lightbulbs,Electrical,Household,Non-Consumable
767,Cormorant,Cormorant 25 Watt Lightbulb,43628973364,1.45,16.9,15.8,1,0,2,8,12.5,3.52,8.92,Lightbulbs,Electrical,Household,Non-Consumable
1070,High Quality,High Quality 60 Watt Lightbulb,83591044545,3.51,21.6,20.6,0,0,28,12,6.34,4.33,20.0,Lightbulbs,Electrical,Household,Non-Consumable
1075,High Quality,High Quality 100 Watt Lightbulb,50496844649,1.54,20.8,18.7,0,0,8,9,11.5,3.22,10.2,Lightbulbs,Electrical,Household,Non-Consumable
1079,High Quality,High Quality 75 Watt Lightbulb,47379688620,2.21,21.3,19.2,0,0,25,12,3.69,9.98,19.9,Lightbulbs,Electrical,Household,Non-Consumable
1083,High Quality,High Quality 25 Watt Lightbulb,31577443480,0.5,9.61,8.6,1,0,14,10,21.2,4.7,13.6,Lightbulbs,Electrical,Household,Non-Consumable
1381,Sunset,Sunset 60 Watt Lightbulb,56587154269,2.17,21.6,20.6,0,0,34,9,22.9,3.28,17.6,Lightbulbs,Electrical,Household,Non-Consumable
1386,Sunset,Sunset 100 Watt Lightbulb,83140047192,1.64,16.7,13.7,1,0,31,7,6.17,14.1,14.1,Lightbulbs,Electrical,Household,Non-Consumable
1390,Sunset,Sunset 75 Watt Lightbulb,40330317616,1.91,18.7,16.7,1,0,30,5,13.5,9.77,13.5,Lightbulbs,Electrical,Household,Non-Consumable
1394,Sunset,Sunset 25 Watt Lightbulb,32639759182,2.53,18.7,16.7,1,0,15,10,3.72,8.73,8.42,Lightbulbs,Electrical,Household,Non-Consumable
133,Denny,Denny Plastic Forks,90229007601,0.7,14.0,12.0,0,0,3,6,16.7,15.4,12.0,Plastic Utensils,Plastic Products,Household,Non-Consumable
134,Denny,Denny Plastic Spoons,34472458958,2.43,6.83,4.82,1,0,18,7,18.8,12.6,19.3,Plastic Utensils,Plastic Products,Household,Non-Consumable
135,Denny,Denny Plastic Knives,24859260916,3.89,7.74,4.73,0,0,6,6,3.51,14.9,14.0,Plastic Utensils,Plastic Products,Household,Non-Consumable
444,Red Wing,Red Wing Plastic Forks,13620558381,2.59,20.1,18.1,0,0,9,10,20.4,22.5,7.8,Plastic Utensils,Plastic Products,Household,Non-Consumable
445,Red Wing,Red Wing Plastic Spoons,91720659136,3.46,16.5,15.5,1,0,17,11,21.0,8.96,13.9,Plastic Utensils,Plastic Products,Household,Non-Consumable
446,Red Wing,Red Wing Plastic Knives,69013045430,3.75,11.0,9.0,0,0,31,10,13.4,4.14,20.6,Plastic Utensils,Plastic Products,Household,Non-Consumable
755,Cormorant,Cormorant Plastic Forks,75414523482,2.98,15.6,13.6,1,0,6,12,14.1,4.72,7.36,Plastic Utensils,Plastic Products,Household,Non-Consumable
756,Cormorant,Cormorant Plastic Spoons,15301037430,2.68,17.1,16.1,1,0,19,9,19.3,3.7,16.9,Plastic Utensils,Plastic Products,Household,Non-Consumable
757,Cormorant,Cormorant Plastic Knives,36450073122,1.47,20.7,18.7,0,0,29,11,17.6,3.95,20.7,Plastic Utensils,Plastic Products,Household,Non-Consumable
1071,High Quality,High Quality Plastic Forks,40928911566,2.64,18.4,16.3,0,0,18,8,22.0,19.7,15.9,Plastic Utensils,Plastic Products,Household,Non-Consumable
1072,High Quality,High Quality Plastic Spoons,77459064126,1.95,20.2,18.2,1,0,28,14,12.2,8.75,20.3,Plastic Utensils,Plastic Products,Household,Non-Consumable
1073,High Quality,High Quality Plastic Knives,58915526270,3.45,7.86,5.86,1,0,32,12,10.5,9.01,4.23,Plastic Utensils,Plastic Products,Household,Non-Consumable
1382,Sunset,Sunset Plastic Forks,90830605626,1.13,21.7,19.7,1,0,5,8,21.3,3.27,22.6,Plastic Utensils,Plastic Products,Household,Non-Consumable
1383,Sunset,Sunset Plastic Spoons,81217407584,2.59,19.0,17.0,0,0,7,10,7.48,16.4,18.5,Plastic Utensils,Plastic Products,Household,Non-Consumable
1384,Sunset,Sunset Plastic Knives,84698625206,2.57,13.1,11.1,0,0,24,7,16.4,12.6,10.3,Plastic Utensils,Plastic Products,Household,Non-Consumable
136,Denny,Denny C-Size Batteries,94438348412,3.87,17.4,15.3,0,0,33,10,9.7,7.86,11.0,Batteries,Electrical,Household,Non-Consumable
138,Denny,Denny AAA-Size Batteries,26781900525,2.7,12.3,10.3,1,0,7,13,16.3,7.58,12.5,Batteries,Electrical,Household,Non-Consumable
146,Denny,Denny AA-Size Batteries,90183742642,3.83,14.0,12.0,1,0,35,12,8.95,12.1,11.9,Batteries,Electrical,Household,Non-Consumable
147,Denny,Denny D-Size Batteries,52095012068,0.64,13.0,12.0,1,0,29,10,5.44,3.22,7.24,Batteries,Electrical,Household,Non-Consumable
447,Red Wing,Red Wing C-Size Batteries,81231741309,2.88,19.4,17.3,1,0,15,6,12.8,18.0,13.0,Batteries,Electrical,Household,Non-Consumable
449,Red Wing,Red Wing AAA-Size Batteries,20435397028,3.69,10.3,8.3,1,0,9,10,5.9,19.6,5.93,Batteries,Electrical,Household,Non-Consumable
457,Red Wing,Red Wing AA-Size Batteries,27677189707,2.26,13.2,11.1,1,0,10,11,7.51,9.86,9.95,Batteries,Electrical,Household,Non-Consumable
458,Red Wing,Red Wing D-Size Batteries,66494043469,1.5,16.8,14.7,1,0,10,9,17.4,20.1,8.7,Batteries,Electrical,Household,Non-Consumable
758,Cormorant,Cormorant C-Size Batteries,70693524479,3.19,17.5,14.5,1,0,19,7,13.3,19.3,16.6,Batteries,Electrical,Household,Non-Consumable
760,Cormorant,Cormorant AAA-Size Batteries,40659413933,1.87,21.7,18.7,0,0,25,9,12.7,22.9,20.3,Batteries,Electrical,Household,Non-Consumable
768,Cormorant,Cormorant AA-Size Batteries,80159125924,2.76,20.5,18.5,0,0,12,9,10.8,3.77,12.7,Batteries,Electrical,Household,Non-Consumable
769,Cormorant,Cormorant D-Size Batteries,96734759211,0.59,21.0,20.0,0,0,9,9,11.9,7.13,12.6,Batteries,Electrical,Household,Non-Consumable
1074,High Quality,High Quality C-Size Batteries,64683445096,3.13,19.3,18.2,1,0,29,11,6.33,4.24,20.6,Batteries,Electrical,Household,Non-Consumable
1076,High Quality,High Quality AAA-Size Batteries,91600399613,3.24,8.48,6.47,0,0,17,11,9.79,3.47,14.0,Batteries,Electrical,Household,Non-Consumable
1084,High Quality,High Quality AA-Size Batteries,39632063508,1.37,10.1,7.1,1,0,16,13,22.3,8.06,13.5,Batteries,Electrical,Household,Non-Consumable
1085,High Quality,High Quality D-Size Batteries,27732164263,2.24,6.88,4.88,0,0,15,12,7.2,8.95,14.5,Batteries,Electrical,Household,Non-Consumable
1385,Sunset,Sunset C-Size Batteries,20421063303,2.4,14.5,12.5,1,0,29,14,14.7,12.8,14.8,Batteries,Electrical,Household,Non-Consumable
1387,Sunset,Sunset AAA-Size Batteries,12002381682,3.49,10.9,8.89,1,0,14,13,15.1,10.3,5.96,Batteries,Electrical,Household,Non-Consumable
1395,Sunset,Sunset AA-Size Batteries,84551028609,2.95,17.9,14.8,1,0,10,14,17.9,13.1,3.7,Batteries,Electrical,Household,Non-Consumable
1396,Sunset,Sunset D-Size Batteries,59556713700,2.65,15.1,12.1,0,0,5,13,4.14,6.25,19.5,Batteries,Electrical,Household,Non-Consumable
139,Denny,Denny Paper Plates,21742104887,1.79,21.1,19.1,0,0,16,10,18.5,4.85,19.7,Paper Dishes,Paper Products,Household,Non-Consumable
140,Denny,Denny Paper Cups,53698855042,1.82,6.03,4.03,0,0,4,10,3.14,7.13,14.5,Paper Dishes,Paper Products,Household,Non-Consumable
450,Red Wing,Red Wing Paper Plates,26203315854,3.37,18.9,17.8,0,0,18,10,10.2,3.56,13.2,Paper Dishes,Paper Products,Household,Non-Consumable
451,Red Wing,Red Wing Paper Cups,78114585280,1.78,13.4,11.3,1,0,25,11,22.7,18.7,19.9,Paper Dishes,Paper Products,Household,Non-Consumable
761,Cormorant,Cormorant Paper Plates,90283982157,1.7,18.1,16.1,0,0,4,7,12.6,13.8,6.53,Paper Dishes,Paper Products,Household,Non-Consumable
762,Cormorant,Cormorant Paper Cups,63002966046,3.7,21.8,18.7,0,0,36,6,10.9,14.0,10.3,Paper Dishes,Paper Products,Household,Non-Consumable
1077,High Quality,High Quality Paper Plates,46651565432,3.68,19.9,17.8,0,0,8,7,5.59,18.7,10.5,Paper Dishes,Paper Products,Household,Non-Consumable
1078,High Quality,High Quality Paper Cups,56992886662,1.64,7.63,4.63,0,0,18,9,3.88,18.9,14.3,Paper Dishes,Paper Products,Household,Non-Consumable
1388,Sunset,Sunset Paper Plates,20057001709,1.75,13.2,11.1,1,0,9,11,6.59,11.6,5.24,Paper Dishes,Paper Products,Household,Non-Consumable
1389,Sunset,Sunset Paper Cups,63037931323,2.63,13.6,11.6,1,0,12,9,9.92,21.6,5.11,Paper Dishes,Paper Products,Household,Non-Consumable
142,Denny,Denny Toilet Bowl Cleaner,97874301075,2.32,8.48,6.47,0,0,11,5,11.4,17.2,18.7,Cleaners,Cleaning Supplies,Household,Non-Consumable
143,Denny,Denny Counter Cleaner,31310037970,2.46,9.39,7.39,0,0,5,8,16.0,19.5,13.4,Cleaners,Cleaning Supplies,Household,Non-Consumable
144,Denny,Denny Glass Cleaner,67840190529,0.51,20.3,18.2,1,0,2,7,22.2,12.6,9.96,Cleaners,Cleaning Supplies,Household,Non-Consumable
453,Red Wing,Red Wing Toilet Bowl Cleaner,74269306063,2.92,19.4,18.3,1,0,24,6,22.6,19.2,17.9,Cleaners,Cleaning Supplies,Household,Non-Consumable
454,Red Wing,Red Wing Counter Cleaner,18512757420,0.93,14.0,12.0,0,0,3,6,15.0,14.3,4.68,Cleaners,Cleaning Supplies,Household,Non-Consumable
455,Red Wing,Red Wing Glass Cleaner,64571403861,1.68,10.4,7.39,1,0,11,7,15.6,20.7,10.8,Cleaners,Cleaning Supplies,Household,Non-Consumable
764,Cormorant,Cormorant Toilet Bowl Cleaner,89919920563,3.81,15.9,13.8,0,0,32,7,8.31,19.0,4.2,Cleaners,Cleaning Supplies,Household,Non-Consumable
765,Cormorant,Cormorant Counter Cleaner,18998720049,1.92,19.6,16.6,0,0,36,6,6.6,19.2,8.06,Cleaners,Cleaning Supplies,Household,Non-Consumable
766,Cormorant,Cormorant Glass Cleaner,20193236470,0.62,20.1,18.1,1,0,3,9,7.71,22.6,7.91,Cleaners,Cleaning Supplies,Household,Non-Consumable
1080,High Quality,High Quality Toilet Bowl Cleaner,50860906243,2.19,21.8,20.7,1,0,27,7,4.8,13.3,19.8,Cleaners,Cleaning Supplies,Household,Non-Consumable
1081,High Quality,High Quality Counter Cleaner,63898255228,2.91,9.51,7.51,0,0,31,14,3.09,13.5,3.67,Cleaners,Cleaning Supplies,Household,Non-Consumable
1082,High Quality,High Quality Glass Cleaner,12715108990,1.91,21.9,18.8,1,0,10,12,22.9,4.44,9.81,Cleaners,Cleaning Supplies,Household,Non-Consumable
1391,Sunset,Sunset Toilet Bowl Cleaner,63766054511,1.16,20.9,19.8,1,0,26,13,5.02,11.0,12.8,Cleaners,Cleaning Supplies,Household,Non-Consumable
1392,Sunset,Sunset Counter Cleaner,10296207070,0.83,21.0,18.0,0,0,2,6,3.36,11.0,17.8,Cleaners,Cleaning Supplies,Household,Non-Consumable
1393,Sunset,Sunset Glass Cleaner,26871840357,1.85,16.4,14.3,1,0,19,11,12.2,7.46,9.13,Cleaners,Cleaning Supplies,Household,Non-Consumable
148,Denny,Denny Paper Towels,27100697159,3.95,8.94,6.93,1,0,17,9,4.75,17.3,18.5,Paper Wipes,Paper Products,Household,Non-Consumable
149,Denny,Denny Soft Napkins,48249732851,2.49,17.6,16.6,1,0,27,6,6.87,14.6,5.81,Paper Wipes,Paper Products,Household,Non-Consumable
150,Denny,Denny Scented Tissue,45905964970,3.45,18.6,16.6,1,0,15,14,11.4,16.9,20.5,Paper Wipes,Paper Products,Household,Non-Consumable
151,Denny,Denny Toilet Paper,36292766928,2.91,12.3,10.3,1,0,12,13,17.6,9.81,17.5,Paper Wipes,Paper Products,Household,Non-Consumable
152,Denny,Denny Tissues,15871854424,2.89,17.2,15.2,1,0,31,13,19.9,6.55,6.38,Paper Wipes,Paper Products,Household,Non-Consumable
153,Denny,Denny Scented Toilet Tissue,96475121378,2.72,18.1,17.1,0,0,19,12,4.6,8.83,21.0,Paper Wipes,Paper Products,Household,Non-Consumable
459,Red Wing,Red Wing Paper Towels,85356377959,0.64,16.4,15.3,0,0,31,12,15.2,3.49,18.8,Paper Wipes,Paper Products,Household,Non-Consumable
