customer_id,city,country,age,age_category,yearly_income,gender,total_children,education,occupation,effective_date
2392,Lynnwood,USA,18,17 - 25,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
2393,Newport Beach,USA,35,>75,$50K - $70K,F,3,Bachelors Degree,Management,2023-04-18
2394,Port Hammond,Canada,31,26 - 35,$30K - $50K,F,2,Bachelors Degree,Professional,2023-04-18
2395,Redwood City,USA,39,36 - 50,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
2396,Beverly Hills,USA,76,>75,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
2397,Milwaukie,USA,49,36 - 50,$30K - $50K,F,2,Bachelors Degree,Management,2023-04-18
2398,Lebanon,USA,29,26 - 35,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
2399,Burbank,USA,70,65 - 75,$10K - $30K,M,5,Partial High School,Skilled Manual,2023-04-18
2400,Richmond,Canada,67,65 - 75,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
2401,Vancouver,Canada,56,51 - 64,$30K - $50K,M,4,Partial College,Clerical,2023-04-18
2402,Vancouver,Canada,31,26 - 35,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
2403,Royal Oak,Canada,35,>75,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
2404,Woodland Hills,USA,49,36 - 50,$50K - $70K,F,2,Bachelors Degree,Management,2023-04-18
2405,Lemon Grove,USA,77,>75,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
2406,Grossmont,USA,47,36 - 50,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
2407,Mill Valley,USA,44,36 - 50,$50K - $70K,F,3,Bachelors Degree,Management,2023-04-18
2408,Richmond,USA,59,51 - 64,$70K - $90K,M,0,Bachelors Degree,Professional,2023-04-18
2409,Seattle,USA,43,36 - 50,$70K - $90K,M,1,Bachelors Degree,Management,2023-04-18
2410,Royal Oak,Canada,66,65 - 75,$10K - $30K,F,3,Partial High School,Skilled Manual,2023-04-18
2411,Beverly Hills,USA,42,36 - 50,$10K - $30K,F,0,Partial High School,Skilled Manual,2023-04-18
2412,Santa Monica,USA,47,36 - 50,$70K - $90K,M,5,Bachelors Degree,Professional,2023-04-18
2413,Mill Valley,USA,58,51 - 64,$30K - $50K,M,0,High School Degree,Skilled Manual,2023-04-18
2414,Guadalajara,Mexico,32,26 - 35,$30K - $50K,F,5,High School Degree,Manual,2023-04-18
2415,Haney,Canada,29,26 - 35,$90K - $110K,M,4,High School Degree,Management,2023-04-18
2416,Sooke,Canada,35,>75,$30K - $50K,M,1,High School Degree,Manual,2023-04-18
2417,Redwood City,USA,61,51 - 64,$110K - $130K,M,4,Partial High School,Professional,2023-04-18
2418,San Carlos,USA,74,65 - 75,$30K - $50K,F,5,High School Degree,Manual,2023-04-18
2419,Daly City,USA,34,26 - 35,$130K - $150K,M,1,Partial High School,Professional,2023-04-18
2420,Renton,USA,34,26 - 35,$70K - $90K,F,0,High School Degree,Professional,2023-04-18
2421,Arcadia,USA,30,26 - 35,$30K - $50K,F,1,Partial High School,Skilled Manual,2023-04-18
2422,Lebanon,USA,26,26 - 35,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
2423,Burnaby,Canada,77,>75,$10K - $30K,M,2,Partial High School,Skilled Manual,2023-04-18
2424,West Covina,USA,60,51 - 64,$90K - $110K,F,3,Partial High School,Professional,2023-04-18
2425,San Carlos,USA,71,65 - 75,$30K - $50K,M,3,Bachelors Degree,Professional,2023-04-18
2426,Tacoma,USA,74,65 - 75,$90K - $110K,M,2,Partial High School,Management,2023-04-18
2427,Tlaxiaco,Mexico,72,65 - 75,$90K - $110K,M,1,High School Degree,Management,2023-04-18
2428,La Jolla,USA,44,36 - 50,$30K - $50K,M,3,Partial High School,Manual,2023-04-18
2429,Arcadia,USA,81,>75,$10K - $30K,M,0,Partial High School,Skilled Manual,2023-04-18
2430,El Cajon,USA,67,65 - 75,$70K - $90K,F,0,Bachelors Degree,Professional,2023-04-18
2431,Port Orchard,USA,32,26 - 35,$10K - $30K,F,4,Partial High School,Skilled Manual,2023-04-18
2432,Vancouver,Canada,64,>75,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
2433,La Cruz,Mexico,70,65 - 75,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
2434,Acapulco,Mexico,39,36 - 50,$10K - $30K,F,5,Partial High School,Manual,2023-04-18
2435,Torrance,USA,37,36 - 50,$50K - $70K,F,5,Bachelors Degree,Professional,2023-04-18
2436,Ballard,USA,57,51 - 64,$30K - $50K,M,2,Partial College,Manual,2023-04-18
2437,Port Orchard,USA,79,>75,$110K - $130K,F,3,High School Degree,Management,2023-04-18
2438,Los Angeles,USA,43,36 - 50,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
2439,Orizaba,Mexico,74,65 - 75,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
2440,Royal Oak,Canada,83,>75,$110K - $130K,F,0,Bachelors Degree,Management,2023-04-18
2441,Tacoma,USA,80,>75,$30K - $50K,M,5,High School Degree,Manual,2023-04-18
2442,Spring Valley,USA,38,36 - 50,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
2443,Corvallis,USA,79,>75,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
2444,Lebanon,USA,19,17 - 25,$70K - $90K,F,0,Bachelors Degree,Professional,2023-04-18
2445,Woodland Hills,USA,24,17 - 25,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
2446,Camacho,Mexico,48,36 - 50,$10K - $30K,M,0,Partial High School,Manual,2023-04-18
2447,Altadena,USA,51,51 - 64,$90K - $110K,M,3,Partial High School,Professional,2023-04-18
2448,Spokane,USA,39,36 - 50,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
2449,Mexico City,Mexico,71,65 - 75,$30K - $50K,M,1,Partial High School,Skilled Manual,2023-04-18
2450,Mexico City,Mexico,20,17 - 25,$30K - $50K,F,0,Partial High School,Skilled Manual,2023-04-18
2451,Ladner,Canada,44,36 - 50,$90K - $110K,M,2,Graduate Degree,Professional,2023-04-18
2452,Newport Beach,USA,32,26 - 35,$70K - $90K,F,0,Bachelors Degree,Management,2023-04-18
2453,National City,USA,22,17 - 25,$110K - $130K,F,4,Graduate Degree,Management,2023-04-18
2454,Imperial Beach,USA,21,17 - 25,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
2455,Fremont,USA,78,>75,$30K - $50K,M,1,Partial College,Clerical,2023-04-18
2456,Los Angeles,USA,55,51 - 64,$70K - $90K,M,5,High School Degree,Professional,2023-04-18
2457,Langley,Canada,72,65 - 75,$110K - $130K,F,2,Partial High School,Professional,2023-04-18
2458,Glendale,USA,56,51 - 64,$90K - $110K,M,4,Partial High School,Management,2023-04-18
2459,Everett,USA,76,>75,$110K - $130K,F,4,Bachelors Degree,Professional,2023-04-18
2460,Grossmont,USA,43,36 - 50,$30K - $50K,M,5,High School Degree,Manual,2023-04-18
2461,Richmond,USA,86,>75,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
2462,Santa Fe,Mexico,66,65 - 75,$90K - $110K,F,3,High School Degree,Management,2023-04-18
2463,Richmond,Canada,37,36 - 50,$10K - $30K,M,4,Partial High School,Skilled Manual,2023-04-18
2464,Port Hammond,Canada,62,51 - 64,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
2465,Novato,USA,69,65 - 75,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
2466,Chula Vista,USA,44,36 - 50,$70K - $90K,F,3,Graduate Degree,Management,2023-04-18
2467,Acapulco,Mexico,36,36 - 50,$70K - $90K,F,4,Bachelors Degree,Management,2023-04-18
2468,Corvallis,USA,62,51 - 64,$130K - $150K,F,4,High School Degree,Professional,2023-04-18
2469,Ballard,USA,20,17 - 25,$70K - $90K,F,1,Partial High School,Professional,2023-04-18
2470,Burbank,USA,48,36 - 50,$30K - $50K,F,5,Partial College,Manual,2023-04-18
2471,Burien,USA,73,65 - 75,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
2472,Lakewood,USA,88,>75,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
2473,Santa Cruz,USA,73,65 - 75,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
2474,Anacortes,USA,25,>75,$130K - $150K,F,1,Bachelors Degree,Management,2023-04-18
2475,Merida,Mexico,79,>75,$30K - $50K,F,5,Partial College,Manual,2023-04-18
2476,Acapulco,Mexico,84,>75,$10K - $30K,F,4,Partial High School,Manual,2023-04-18
2477,Concord,USA,25,>75,$150K +,F,3,High School Degree,Professional,2023-04-18
2478,La Mesa,USA,43,36 - 50,$110K - $130K,F,4,Bachelors Degree,Management,2023-04-18
2479,Lebanon,USA,40,36 - 50,$50K - $70K,M,4,Partial High School,Skilled Manual,2023-04-18
2480,Santa Anita,Mexico,33,26 - 35,$30K - $50K,M,0,High School Degree,Skilled Manual,2023-04-18
2481,Orizaba,Mexico,72,65 - 75,$50K - $70K,F,3,Bachelors Degree,Professional,2023-04-18
2482,Salem,USA,21,17 - 25,$30K - $50K,F,4,Partial High School,Skilled Manual,2023-04-18
2483,Lincoln Acres,USA,39,36 - 50,$90K - $110K,F,4,High School Degree,Professional,2023-04-18
2484,San Carlos,USA,33,26 - 35,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
2485,Sooke,Canada,87,>75,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
2486,San Andres,Mexico,25,>75,$130K - $150K,M,4,High School Degree,Professional,2023-04-18
2487,Redmond,USA,76,>75,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
2488,El Cajon,USA,59,51 - 64,$150K +,M,4,High School Degree,Professional,2023-04-18
2489,Santa Anita,Mexico,69,65 - 75,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
2490,San Jose,USA,60,51 - 64,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
2491,Langley,Canada,74,65 - 75,$10K - $30K,M,5,Partial High School,Skilled Manual,2023-04-18
2492,Ladner,Canada,47,36 - 50,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
2493,Olympia,USA,84,>75,$110K - $130K,F,1,Bachelors Degree,Management,2023-04-18
2494,Arcadia,USA,70,65 - 75,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
2495,Colma,USA,35,>75,$30K - $50K,F,4,High School Degree,Manual,2023-04-18
2496,Oregon City,USA,74,65 - 75,$50K - $70K,M,2,Partial College,Clerical,2023-04-18
2497,Shawnee,Canada,81,>75,$30K - $50K,F,4,High School Degree,Manual,2023-04-18
2498,Shawnee,Canada,50,>75,$110K - $130K,F,4,Bachelors Degree,Management,2023-04-18
2499,Burnaby,Canada,48,36 - 50,$30K - $50K,M,3,Partial College,Skilled Manual,2023-04-18
2500,Merida,Mexico,68,65 - 75,$30K - $50K,F,0,High School Degree,Skilled Manual,2023-04-18
2501,Guadalajara,Mexico,20,17 - 25,$30K - $50K,F,2,High School Degree,Manual,2023-04-18
2502,National City,USA,56,51 - 64,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
2503,Tlaxiaco,Mexico,75,>75,$150K +,F,1,Bachelors Degree,Professional,2023-04-18
2504,San Andres,Mexico,26,26 - 35,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
2505,Richmond,Canada,75,>75,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
2506,Issaquah,USA,34,26 - 35,$90K - $110K,M,3,Bachelors Degree,Management,2023-04-18
2507,Bremerton,USA,74,65 - 75,$10K - $30K,F,4,Partial High School,Skilled Manual,2023-04-18
2508,Bellingham,USA,84,>75,$30K - $50K,F,0,High School Degree,Manual,2023-04-18
2509,West Covina,USA,19,17 - 25,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
2510,Hidalgo,Mexico,31,26 - 35,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
2511,Puyallup,USA,34,26 - 35,$30K - $50K,M,2,Partial College,Management,2023-04-18
2512,Imperial Beach,USA,34,26 - 35,$10K - $30K,F,2,Partial High School,Skilled Manual,2023-04-18
2513,W. Linn,USA,66,65 - 75,$30K - $50K,M,2,Partial High School,Skilled Manual,2023-04-18
2514,Oakland,USA,73,65 - 75,$10K - $30K,F,0,Partial High School,Manual,2023-04-18
2515,Burbank,USA,39,36 - 50,$30K - $50K,M,2,Partial College,Management,2023-04-18
2516,Newton,Canada,35,>75,$110K - $130K,M,5,Partial High School,Professional,2023-04-18
2517,San Carlos,USA,25,>75,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
2518,Bellingham,USA,27,26 - 35,$50K - $70K,M,1,Bachelors Degree,Management,2023-04-18
2519,Oak Bay,Canada,84,>75,$130K - $150K,M,1,High School Degree,Professional,2023-04-18
2520,Beaverton,USA,61,51 - 64,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
2521,Arcadia,USA,78,>75,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
2522,Cliffside,Canada,68,65 - 75,$110K - $130K,M,3,Partial High School,Management,2023-04-18
2523,Altadena,USA,77,>75,$90K - $110K,M,3,High School Degree,Management,2023-04-18
2524,Burbank,USA,55,51 - 64,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
2525,Albany,USA,28,26 - 35,$70K - $90K,M,0,Bachelors Degree,Professional,2023-04-18
2526,San Diego,USA,78,>75,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
2527,N. Vancouver,Canada,49,36 - 50,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
2528,Hidalgo,Mexico,75,>75,$30K - $50K,M,1,Partial College,Professional,2023-04-18
2529,Long Beach,USA,75,>75,$70K - $90K,F,1,Bachelors Degree,Professional,2023-04-18
2530,Long Beach,USA,50,>75,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
2531,Richmond,USA,42,36 - 50,$10K - $30K,F,3,Partial High School,Skilled Manual,2023-04-18
2532,Shawnee,Canada,68,65 - 75,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
2533,Bellflower,USA,84,>75,$50K - $70K,M,1,Bachelors Degree,Professional,2023-04-18
2534,Metchosin,Canada,54,51 - 64,$50K - $70K,F,4,Bachelors Degree,Management,2023-04-18
2535,Grossmont,USA,87,>75,$30K - $50K,M,2,Partial College,Manual,2023-04-18
2536,Imperial Beach,USA,32,26 - 35,$10K - $30K,F,4,Partial High School,Skilled Manual,2023-04-18
2537,Shawnee,Canada,75,>75,$30K - $50K,F,5,High School Degree,Manual,2023-04-18
2538,Oakland,USA,39,36 - 50,$30K - $50K,M,1,Partial College,Clerical,2023-04-18
2539,Burnaby,Canada,85,>75,$30K - $50K,M,4,Partial High School,Manual,2023-04-18
2540,Langley,Canada,20,17 - 25,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
2541,Edmonds,USA,41,36 - 50,$50K - $70K,F,2,Partial College,Skilled Manual,2023-04-18
2542,Santa Monica,USA,59,51 - 64,$10K - $30K,M,4,Partial High School,Skilled Manual,2023-04-18
2543,Tlaxiaco,Mexico,68,65 - 75,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
2544,Oakland,USA,61,51 - 64,$90K - $110K,F,4,Graduate Degree,Professional,2023-04-18
2545,Richmond,Canada,30,26 - 35,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
2546,Cliffside,Canada,31,26 - 35,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
2547,Yakima,USA,61,51 - 64,$70K - $90K,F,3,Graduate Degree,Professional,2023-04-18
2548,Salem,USA,55,51 - 64,$70K - $90K,M,1,Bachelors Degree,Professional,2023-04-18
2549,Mexico City,Mexico,39,36 - 50,$70K - $90K,M,3,Bachelors Degree,Professional,2023-04-18
2550,San Diego,USA,46,36 - 50,$110K - $130K,M,3,High School Degree,Management,2023-04-18
2551,Camacho,Mexico,27,26 - 35,$70K - $90K,F,4,High School Degree,Professional,2023-04-18
2552,Metchosin,Canada,69,65 - 75,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
2553,Spokane,USA,21,17 - 25,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
2554,Redmond,USA,82,>75,$50K - $70K,F,0,Partial College,Management,2023-04-18
2555,Burien,USA,22,17 - 25,$50K - $70K,M,4,Partial College,Skilled Manual,2023-04-18
2556,Bremerton,USA,64,>75,$110K - $130K,M,2,Partial High School,Professional,2023-04-18
2557,Langley,Canada,32,26 - 35,$10K - $30K,F,0,Partial High School,Manual,2023-04-18
2558,Newport Beach,USA,88,>75,$110K - $130K,F,0,Graduate Degree,Professional,2023-04-18
2559,Edmonds,USA,53,51 - 64,$110K - $130K,F,3,Graduate Degree,Management,2023-04-18
2560,La Mesa,USA,84,>75,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
2561,Richmond,USA,79,>75,$30K - $50K,M,3,Partial College,Skilled Manual,2023-04-18
2562,Fremont,USA,60,51 - 64,$130K - $150K,M,2,High School Degree,Management,2023-04-18
2563,Issaquah,USA,46,36 - 50,$30K - $50K,M,2,Partial College,Management,2023-04-18
2564,Westminster,Canada,78,>75,$70K - $90K,M,4,Bachelors Degree,Professional,2023-04-18
2565,Palo Alto,USA,47,36 - 50,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
2566,Lynnwood,USA,81,>75,$50K - $70K,F,3,Partial High School,Manual,2023-04-18
2567,Newton,Canada,30,26 - 35,$10K - $30K,F,3,Partial College,Professional,2023-04-18
2568,Lake Oswego,USA,40,36 - 50,$50K - $70K,M,2,Bachelors Degree,Management,2023-04-18
2569,Beverly Hills,USA,60,51 - 64,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
2570,Spokane,USA,77,>75,$70K - $90K,M,2,Graduate Degree,Management,2023-04-18
2571,Beverly Hills,USA,59,51 - 64,$130K - $150K,F,2,High School Degree,Professional,2023-04-18
2572,Altadena,USA,69,65 - 75,$30K - $50K,M,5,Partial College,Management,2023-04-18
2573,San Jose,USA,75,>75,$50K - $70K,F,2,Bachelors Degree,Management,2023-04-18
2574,Guadalajara,Mexico,87,>75,$50K - $70K,M,0,Bachelors Degree,Management,2023-04-18
2575,Langley,Canada,20,17 - 25,$110K - $130K,M,1,Bachelors Degree,Professional,2023-04-18
2576,Portland,USA,19,17 - 25,$30K - $50K,F,5,Partial High School,Manual,2023-04-18
2577,Concord,USA,52,51 - 64,$30K - $50K,F,1,Partial High School,Skilled Manual,2023-04-18
2578,Redwood City,USA,58,51 - 64,$50K - $70K,M,3,Bachelors Degree,Professional,2023-04-18
2579,Colma,USA,25,>75,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
2580,Langford,Canada,83,>75,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
2581,San Gabriel,USA,72,65 - 75,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
2582,Torrance,USA,46,36 - 50,$10K - $30K,F,4,Partial High School,Manual,2023-04-18
2583,Bellingham,USA,33,26 - 35,$130K - $150K,F,2,High School Degree,Professional,2023-04-18
2584,National City,USA,81,>75,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
2585,Sooke,Canada,27,26 - 35,$110K - $130K,F,4,Graduate Degree,Management,2023-04-18
2586,Pomona,USA,24,17 - 25,$50K - $70K,F,1,Bachelors Degree,Management,2023-04-18
2587,Spokane,USA,32,26 - 35,$70K - $90K,F,1,Bachelors Degree,Professional,2023-04-18
2588,Yakima,USA,68,65 - 75,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
2589,Tixapan,Mexico,68,65 - 75,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
2590,Renton,USA,60,51 - 64,$30K - $50K,M,1,High School Degree,Manual,2023-04-18
2591,Glendale,USA,19,17 - 25,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
2592,Pomona,USA,56,51 - 64,$30K - $50K,M,0,High School Degree,Skilled Manual,2023-04-18
2593,Victoria,Canada,57,51 - 64,$110K - $130K,F,3,Graduate Degree,Professional,2023-04-18
2594,Olympia,USA,32,26 - 35,$70K - $90K,M,3,Bachelors Degree,Management,2023-04-18
2595,Royal Oak,Canada,24,17 - 25,$30K - $50K,M,0,High School Degree,Manual,2023-04-18
2596,Beverly Hills,USA,38,36 - 50,$70K - $90K,M,4,Partial High School,Professional,2023-04-18
2597,Shawnee,Canada,66,65 - 75,$130K - $150K,M,3,Partial High School,Management,2023-04-18
2598,Daly City,USA,35,>75,$10K - $30K,F,4,Partial High School,Manual,2023-04-18
2599,Arcadia,USA,32,26 - 35,$50K - $70K,M,2,Bachelors Degree,Management,2023-04-18
2600,Ballard,USA,48,36 - 50,$30K - $50K,F,4,Partial College,Clerical,2023-04-18
2601,Los Angeles,USA,32,26 - 35,$10K - $30K,F,4,Partial High School,Manual,2023-04-18
2602,Burlingame,USA,55,51 - 64,$150K +,M,1,High School Degree,Professional,2023-04-18
2603,Port Hammond,Canada,31,26 - 35,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
2604,Royal Oak,Canada,36,36 - 50,$10K - $30K,F,3,High School Degree,Skilled Manual,2023-04-18
2605,Lincoln Acres,USA,47,36 - 50,$10K - $30K,F,2,Partial High School,Skilled Manual,2023-04-18
2606,Edmonds,USA,25,>75,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
2607,Berkeley,USA,34,26 - 35,$130K - $150K,F,3,Partial College,Management,2023-04-18
2608,Richmond,USA,27,26 - 35,$10K - $30K,F,3,Partial High School,Skilled Manual,2023-04-18
2609,Downey,USA,54,51 - 64,$10K - $30K,F,2,Partial High School,Skilled Manual,2023-04-18
2610,Downey,USA,67,65 - 75,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
2611,Redwood City,USA,27,26 - 35,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
2612,San Diego,USA,79,>75,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
2613,Milwaukie,USA,75,>75,$30K - $50K,F,2,High School Degree,Manual,2023-04-18
2614,Corvallis,USA,70,65 - 75,$10K - $30K,M,3,Partial High School,Skilled Manual,2023-04-18
2615,Westminster,Canada,63,51 - 64,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
2616,Walla Walla,USA,19,17 - 25,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
2617,Albany,USA,41,36 - 50,$70K - $90K,M,4,Bachelors Degree,Professional,2023-04-18
2618,Los Angeles,USA,32,26 - 35,$30K - $50K,F,5,High School Degree,Manual,2023-04-18
2619,Downey,USA,46,36 - 50,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
2620,West Covina,USA,76,>75,$50K - $70K,F,0,Bachelors Degree,Management,2023-04-18
2621,Woodland Hills,USA,56,51 - 64,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
2622,Acapulco,Mexico,42,36 - 50,$70K - $90K,F,4,Bachelors Degree,Professional,2023-04-18
2623,National City,USA,77,>75,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
2624,Redwood City,USA,38,36 - 50,$30K - $50K,F,2,Partial High School,Manual,2023-04-18
2625,Woodburn,USA,33,26 - 35,$70K - $90K,F,3,Bachelors Degree,Management,2023-04-18
2626,Oregon City,USA,72,65 - 75,$30K - $50K,M,2,Partial High School,Manual,2023-04-18
2627,Bellflower,USA,19,17 - 25,$10K - $30K,M,1,Partial High School,Manual,2023-04-18
2628,N. Vancouver,Canada,39,36 - 50,$130K - $150K,M,3,Bachelors Degree,Professional,2023-04-18
2629,Lynnwood,USA,72,65 - 75,$70K - $90K,F,4,Bachelors Degree,Professional,2023-04-18
2630,Sedro Woolley,USA,20,17 - 25,$50K - $70K,F,3,Bachelors Degree,Management,2023-04-18
2631,Sooke,Canada,39,36 - 50,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
