customer_id,city,country,birthdate,yearly_income,gender,total_children,education,occupation
3257,La Mesa,USA,1966-08-09,$110K - $130K,M,4,Bachelors Degree,Professional
3258,Altadena,USA,1975-05-27,$30K - $50K,F,3,High School Degree,Skilled Manual
3259,Shawnee,Canada,1961-12-28,$30K - $50K,M,0,High School Degree,Manual
3260,Tixapan,Mexico,1919-07-15,$10K - $30K,F,4,Partial High School,Manual
3261,N. Vancouver,Canada,1944-06-09,$50K - $70K,M,1,Bachelors Degree,Management
3262,Woodland Hills,USA,1958-01-23,$30K - $50K,F,1,High School Degree,Manual
3263,Burlingame,USA,1923-06-02,$30K - $50K,M,2,High School Degree,Skilled Manual
3264,Sedro Woolley,USA,1961-06-19,$30K - $50K,M,2,Partial High School,Skilled Manual
3265,Cliffside,Canada,1955-05-14,$30K - $50K,F,3,Partial High School,Manual
3266,Cliffside,Canada,1916-02-09,$30K - $50K,M,3,Partial High School,Skilled Manual
3267,Yakima,USA,1918-01-09,$10K - $30K,M,2,Partial High School,Skilled Manual
3268,Salem,USA,1962-02-25,$70K - $90K,F,5,Graduate Degree,Management
3269,Mexico City,Mexico,1940-05-04,$10K - $30K,M,4,Partial High School,Manual
3270,Santa Monica,USA,1976-12-23,$10K - $30K,M,3,Partial High School,Manual
3271,Corvallis,USA,1957-09-27,$10K - $30K,F,2,Partial High School,Skilled Manual
3272,Mill Valley,USA,1936-06-10,$70K - $90K,M,2,Bachelors Degree,Professional
3273,Portland,USA,1957-11-16,$10K - $30K,F,1,Partial High School,Skilled Manual
3274,Pomona,USA,1929-05-04,$10K - $30K,F,4,Partial High School,Skilled Manual
3275,Coronado,USA,1958-11-13,$50K - $70K,M,1,Bachelors Degree,Professional
3276,Lincoln Acres,USA,1948-02-25,$30K - $50K,M,2,Partial College,Management
3277,Acapulco,Mexico,1943-10-03,$10K - $30K,M,4,Partial High School,Skilled Manual
3278,Langford,Canada,1931-05-25,$10K - $30K,F,2,Partial High School,Skilled Manual
3279,Glendale,USA,1928-06-01,$30K - $50K,M,1,High School Degree,Manual
3280,Westminster,Canada,1928-03-15,$50K - $70K,F,1,Graduate Degree,Professional
3281,Richmond,USA,1958-11-05,$130K - $150K,M,1,Graduate Degree,Management
3282,Long Beach,USA,1951-05-24,$50K - $70K,F,5,Bachelors Degree,Management
3283,Kirkland,USA,1915-11-21,$50K - $70K,F,2,Partial High School,Manual
3284,Shawnee,Canada,1927-03-10,$50K - $70K,F,3,Bachelors Degree,Professional
3285,Bellflower,USA,1937-02-14,$30K - $50K,M,2,High School Degree,Skilled Manual
3286,Walla Walla,USA,1933-11-26,$10K - $30K,M,5,Partial High School,Manual
3287,San Francisco,USA,1946-05-01,$30K - $50K,F,4,Partial High School,Skilled Manual
3288,Port Orchard,USA,1969-02-19,$30K - $50K,F,2,High School Degree,Manual
3289,Pomona,USA,1952-03-22,$130K - $150K,M,5,High School Degree,Professional
3290,Royal Oak,Canada,1967-08-18,$10K - $30K,M,2,Partial High School,Manual
3291,Beverly Hills,USA,1959-10-25,$30K - $50K,M,2,High School Degree,Skilled Manual
3292,Altadena,USA,1973-08-20,$30K - $50K,F,2,Partial College,Professional
3293,Oregon City,USA,1929-12-22,$30K - $50K,F,2,Partial College,Clerical
3294,Grossmont,USA,1950-04-15,$30K - $50K,F,0,High School Degree,Manual
3295,Tixapan,Mexico,1978-01-15,$50K - $70K,F,1,High School Degree,Skilled Manual
3296,Richmond,USA,1953-09-10,$50K - $70K,F,3,Bachelors Degree,Professional
3297,Newport Beach,USA,1953-03-12,$50K - $70K,M,0,Bachelors Degree,Professional
3298,Downey,USA,1978-04-28,$130K - $150K,F,2,High School Degree,Professional
3299,Redwood City,USA,1916-11-06,$30K - $50K,F,3,High School Degree,Manual
3300,San Diego,USA,1959-09-19,$50K - $70K,F,3,Bachelors Degree,Professional
3301,Milwaukie,USA,1944-09-04,$30K - $50K,F,1,High School Degree,Manual
3302,Corvallis,USA,1974-08-17,$30K - $50K,M,2,Partial High School,Skilled Manual
3303,Westminster,Canada,1949-09-16,$50K - $70K,F,5,Bachelors Degree,Professional
3304,Walla Walla,USA,1934-03-04,$10K - $30K,M,1,Partial High School,Manual
3305,Lebanon,USA,1955-09-13,$30K - $50K,M,3,Partial College,Skilled Manual
3306,Burien,USA,1920-07-22,$30K - $50K,F,3,Partial College,Professional
3307,Issaquah,USA,1944-06-26,$30K - $50K,F,2,High School Degree,Manual
3308,Salem,USA,1940-05-17,$150K +,M,1,Bachelors Degree,Professional
3309,Lemon Grove,USA,1940-08-27,$110K - $130K,M,0,Bachelors Degree,Professional
3310,Puyallup,USA,1923-07-17,$10K - $30K,F,1,Partial High School,Skilled Manual
3311,Beaverton,USA,1914-01-15,$70K - $90K,F,2,Graduate Degree,Professional
3312,Burien,USA,1920-05-07,$50K - $70K,F,4,Bachelors Degree,Professional
3313,Redmond,USA,1952-07-06,$30K - $50K,M,0,High School Degree,Manual
3314,Seattle,USA,1951-08-03,$30K - $50K,F,2,Partial High School,Manual
3315,Vancouver,Canada,1921-11-06,$50K - $70K,M,3,Bachelors Degree,Management
3316,Beverly Hills,USA,1918-05-02,$130K - $150K,M,0,Partial High School,Professional
3317,Hidalgo,Mexico,1935-12-11,$50K - $70K,F,3,High School Degree,Manual
3318,Tlaxiaco,Mexico,1927-08-21,$10K - $30K,F,2,Partial High School,Skilled Manual
3319,Lake Oswego,USA,1946-09-01,$10K - $30K,M,3,Partial High School,Manual
3320,La Jolla,USA,1975-01-25,$30K - $50K,F,3,High School Degree,Manual
3321,El Cajon,USA,1952-07-22,$30K - $50K,M,3,High School Degree,Manual
3322,Lakewood,USA,1940-07-27,$10K - $30K,F,3,Bachelors Degree,Professional
3323,Los Angeles,USA,1926-03-28,$130K - $150K,M,0,High School Degree,Professional
3324,Vancouver,Canada,1953-09-16,$30K - $50K,F,3,Partial College,Management
3325,Salem,USA,1933-08-19,$50K - $70K,M,2,High School Degree,Skilled Manual
3326,Ladner,Canada,1947-04-07,$30K - $50K,F,2,High School Degree,Skilled Manual
3327,Santa Monica,USA,1912-08-13,$30K - $50K,F,4,High School Degree,Manual
3328,Olympia,USA,1951-08-02,$10K - $30K,F,4,Partial High School,Skilled Manual
3329,Santa Fe,Mexico,1957-10-09,$30K - $50K,M,2,High School Degree,Manual
3330,Santa Anita,Mexico,1976-04-20,$70K - $90K,M,1,Bachelors Degree,Professional
3331,Daly City,USA,1914-12-01,$50K - $70K,F,1,Bachelors Degree,Professional
3332,Sooke,Canada,1951-04-09,$30K - $50K,M,4,High School Degree,Manual
3333,Arcadia,USA,1930-07-15,$110K - $130K,F,3,Graduate Degree,Professional
3334,Olympia,USA,1966-03-07,$70K - $90K,F,2,Graduate Degree,Professional
3335,San Andres,Mexico,1947-11-11,$50K - $70K,F,2,Bachelors Degree,Professional
3336,Burien,USA,1938-11-05,$30K - $50K,F,2,Partial High School,Manual
3337,Downey,USA,1947-02-27,$90K - $110K,M,0,Partial High School,Professional
3338,N. Vancouver,Canada,1930-10-26,$30K - $50K,M,4,High School Degree,Skilled Manual
3339,San Carlos,USA,1948-02-24,$10K - $30K,M,4,Partial High School,Skilled Manual
3340,Concord,USA,1938-05-09,$50K - $70K,F,2,Bachelors Degree,Management
3341,Richmond,USA,1932-12-14,$30K - $50K,M,4,Partial High School,Manual
3342,Santa Fe,Mexico,1921-07-09,$10K - $30K,F,2,Partial High School,Manual
3343,Cliffside,Canada,1917-08-12,$130K - $150K,M,3,Graduate Degree,Professional
3344,Colma,USA,1918-05-26,$130K - $150K,F,2,Partial College,Professional
3345,Bellflower,USA,1956-03-03,$110K - $130K,M,3,Bachelors Degree,Professional
3346,Bellflower,USA,1949-08-22,$90K - $110K,F,0,Bachelors Degree,Professional
3347,Palo Alto,USA,1913-03-19,$130K - $150K,M,1,Graduate Degree,Professional
3348,Guadalajara,Mexico,1924-06-08,$70K - $90K,F,2,Bachelors Degree,Professional
3349,Woodland Hills,USA,1935-05-12,$150K +,M,1,Partial High School,Management
3350,Beaverton,USA,1945-12-12,$10K - $30K,F,4,Partial High School,Skilled Manual
3351,Walla Walla,USA,1958-05-13,$30K - $50K,M,2,Partial High School,Skilled Manual
3352,Lakewood,USA,1911-02-04,$70K - $90K,F,0,Bachelors Degree,Professional
3353,Santa Cruz,USA,1960-03-19,$10K - $30K,F,3,Partial High School,Manual
3354,Tixapan,Mexico,1963-04-05,$30K - $50K,M,0,High School Degree,Skilled Manual
3355,N. Vancouver,Canada,1955-07-11,$90K - $110K,F,0,Bachelors Degree,Professional
3356,Oak Bay,Canada,1919-09-04,$70K - $90K,M,5,Bachelors Degree,Professional
3357,National City,USA,1945-01-06,$10K - $30K,M,0,Partial High School,Skilled Manual
3358,Edmonds,USA,1953-01-15,$30K - $50K,F,3,High School Degree,Skilled Manual
3359,Lake Oswego,USA,1924-01-27,$70K - $90K,M,3,Bachelors Degree,Professional
3360,Lebanon,USA,1957-06-11,$70K - $90K,M,1,Bachelors Degree,Professional
3361,El Cajon,USA,1956-11-12,$10K - $30K,M,1,Partial High School,Manual
3362,Newton,Canada,1911-02-02,$90K - $110K,F,2,Bachelors Degree,Management
3363,Mexico City,Mexico,1919-08-07,$10K - $30K,F,3,Partial High School,Skilled Manual
3364,San Carlos,USA,1975-10-04,$30K - $50K,F,3,High School Degree,Skilled Manual
3365,Sooke,Canada,1948-06-05,$70K - $90K,F,5,Bachelors Degree,Professional
3366,Camacho,Mexico,1978-06-18,$70K - $90K,M,1,Graduate Degree,Professional
3367,Long Beach,USA,1965-10-28,$70K - $90K,F,4,Bachelors Degree,Professional
3368,Tlaxiaco,Mexico,1949-03-16,$90K - $110K,M,1,Partial College,Management
3369,Chula Vista,USA,1965-01-16,$10K - $30K,M,1,Partial High School,Manual
3370,Burbank,USA,1942-02-09,$130K - $150K,F,3,High School Degree,Management
3371,Santa Anita,Mexico,1966-01-13,$50K - $70K,F,1,Graduate Degree,Professional
3372,Mexico City,Mexico,1962-10-04,$30K - $50K,M,1,High School Degree,Manual
3373,Ballard,USA,1950-11-03,$90K - $110K,F,5,Graduate Degree,Professional
3374,Haney,Canada,1932-10-20,$50K - $70K,F,1,Bachelors Degree,Professional
3375,Concord,USA,1917-10-15,$10K - $30K,M,0,Partial High School,Skilled Manual
3376,Marysville,USA,1924-02-08,$10K - $30K,M,0,Partial High School,Manual
3377,San Andres,Mexico,1967-07-17,$50K - $70K,F,4,Bachelors Degree,Professional
3378,Shawnee,Canada,1955-05-04,$30K - $50K,M,4,High School Degree,Manual
3379,Burnaby,Canada,1924-08-06,$10K - $30K,F,4,Partial High School,Skilled Manual
3380,Grossmont,USA,1942-06-28,$30K - $50K,F,3,Partial High School,Manual
3381,Lynnwood,USA,1947-10-26,$30K - $50K,M,4,High School Degree,Manual
3382,Sedro Woolley,USA,1951-09-20,$70K - $90K,F,0,Partial High School,Professional
3383,Sooke,Canada,1958-07-16,$50K - $70K,M,4,Bachelors Degree,Professional
3384,Port Hammond,Canada,1916-10-13,$10K - $30K,F,4,Partial High School,Manual
3385,Marysville,USA,1964-05-10,$70K - $90K,M,4,Graduate Degree,Professional
3386,Chula Vista,USA,1973-03-28,$30K - $50K,F,4,High School Degree,Manual
3387,Oregon City,USA,1959-09-02,$30K - $50K,F,1,High School Degree,Manual
3388,Corvallis,USA,1929-07-27,$30K - $50K,F,4,High School Degree,Manual
3389,Newport Beach,USA,1949-04-24,$70K - $90K,M,3,Bachelors Degree,Management
3390,Hidalgo,Mexico,1963-11-11,$30K - $50K,F,2,Partial College,Clerical
3391,Victoria,Canada,1928-04-17,$10K - $30K,F,0,Partial High School,Skilled Manual
3392,Lakewood,USA,1967-04-07,$30K - $50K,F,5,Partial College,Professional
3393,Anacortes,USA,1972-06-14,$90K - $110K,M,2,Partial High School,Professional
3394,Anacortes,USA,1934-03-09,$50K - $70K,M,0,Bachelors Degree,Professional
3395,Milwaukie,USA,1935-02-08,$10K - $30K,F,4,Partial High School,Skilled Manual
3396,Tixapan,Mexico,1915-08-27,$70K - $90K,M,2,High School Degree,Professional
3397,Puyallup,USA,1952-08-22,$30K - $50K,F,2,High School Degree,Skilled Manual
3398,Westminster,Canada,1918-04-14,$30K - $50K,F,2,High School Degree,Skilled Manual
3399,Guadalajara,Mexico,1969-01-18,$10K - $30K,F,1,Partial High School,Skilled Manual
3400,Sedro Woolley,USA,1959-01-12,$30K - $50K,F,1,High School Degree,Manual
3401,Lake Oswego,USA,1911-06-18,$50K - $70K,M,0,High School Degree,Manual
3402,Cliffside,Canada,1952-11-06,$30K - $50K,F,4,High School Degree,Manual
3403,Altadena,USA,1962-03-17,$150K +,F,5,Partial High School,Professional
3404,El Cajon,USA,1964-08-12,$30K - $50K,F,2,Partial College,Skilled Manual
3405,Fremont,USA,1958-04-17,$30K - $50K,M,3,High School Degree,Manual
3406,Tixapan,Mexico,1934-08-02,$70K - $90K,F,2,Bachelors Degree,Professional
3407,West Covina,USA,1931-08-05,$10K - $30K,M,3,Partial High School,Manual
3408,Ladner,Canada,1932-05-19,$70K - $90K,F,2,Bachelors Degree,Management
3409,Santa Cruz,USA,1969-03-23,$150K +,M,3,Bachelors Degree,Professional
3410,La Mesa,USA,1963-08-15,$130K - $150K,F,0,Partial High School,Management
3411,Merida,Mexico,1938-07-23,$10K - $30K,M,4,Partial High School,Manual
3412,Oregon City,USA,1950-09-12,$30K - $50K,M,5,High School Degree,Skilled Manual
3413,Seattle,USA,1961-09-16,$10K - $30K,F,4,Partial High School,Skilled Manual
3414,San Gabriel,USA,1959-01-04,$90K - $110K,M,0,Bachelors Degree,Management
3415,Renton,USA,1972-06-06,$30K - $50K,M,5,Partial High School,Manual
3416,Glendale,USA,1924-02-24,$110K - $130K,F,3,Graduate Degree,Professional
3417,Mill Valley,USA,1960-07-13,$70K - $90K,M,5,Bachelors Degree,Management
3418,Port Orchard,USA,1963-08-26,$90K - $110K,M,3,Bachelors Degree,Professional
3419,Orizaba,Mexico,1955-11-05,$50K - $70K,F,3,Bachelors Degree,Professional
3420,Camacho,Mexico,1919-02-25,$30K - $50K,M,4,High School Degree,Manual
3421,Redwood City,USA,1945-05-27,$30K - $50K,M,5,High School Degree,Skilled Manual
3422,Yakima,USA,1965-08-20,$30K - $50K,M,1,High School Degree,Skilled Manual
3423,Corvallis,USA,1924-06-21,$50K - $70K,F,2,Bachelors Degree,Professional
3424,Tixapan,Mexico,1957-10-05,$30K - $50K,M,0,High School Degree,Manual
3425,Portland,USA,1968-07-17,$150K +,M,4,Bachelors Degree,Professional
3426,Portland,USA,1924-09-07,$70K - $90K,F,1,Bachelors Degree,Professional
3427,Coronado,USA,1920-12-28,$150K +,F,3,High School Degree,Professional
3428,Spring Valley,USA,1975-03-25,$30K - $50K,F,3,High School Degree,Manual
3429,Renton,USA,1948-10-26,$130K - $150K,F,0,Partial High School,Professional
3430,Bellingham,USA,1978-10-12,$50K - $70K,M,2,Bachelors Degree,Management
3431,Oak Bay,Canada,1969-05-18,$50K - $70K,F,4,Bachelors Degree,Professional
3432,Newton,Canada,1953-09-07,$50K - $70K,M,1,High School Degree,Skilled Manual
3433,Anacortes,USA,1969-07-07,$90K - $110K,M,3,Graduate Degree,Professional
3434,Lincoln Acres,USA,1946-08-27,$30K - $50K,F,5,High School Degree,Manual
3435,Milwaukie,USA,1970-07-04,$10K - $30K,M,3,Partial High School,Manual
3436,Oregon City,USA,1966-06-21,$30K - $50K,F,2,Partial High School,Manual
3437,Torrance,USA,1954-06-21,$50K - $70K,F,3,Bachelors Degree,Professional
3438,Portland,USA,1936-05-11,$10K - $30K,M,3,Partial High School,Skilled Manual
3439,Guadalajara,Mexico,1939-02-19,$70K - $90K,F,2,Bachelors Degree,Professional
3440,Hidalgo,Mexico,1934-03-28,$10K - $30K,F,4,Partial High School,Manual
3441,Port Orchard,USA,1977-08-10,$110K - $130K,F,2,Bachelors Degree,Professional
3442,Port Orchard,USA,1965-06-24,$30K - $50K,M,2,High School Degree,Skilled Manual
3443,Kirkland,USA,1935-08-26,$50K - $70K,F,5,Bachelors Degree,Professional
3444,Shawnee,Canada,1952-07-21,$130K - $150K,F,4,Bachelors Degree,Management
3445,Edmonds,USA,1950-02-04,$110K - $130K,M,5,High School Degree,Professional
3446,Walla Walla,USA,1954-02-25,$30K - $50K,F,4,High School Degree,Manual
3447,San Francisco,USA,1973-02-05,$30K - $50K,F,0,High School Degree,Manual
3448,Port Orchard,USA,1920-03-18,$30K - $50K,M,2,High School Degree,Manual
3449,Pomona,USA,1979-11-26,$30K - $50K,F,2,High School Degree,Skilled Manual
3450,Royal Oak,Canada,1976-06-06,$50K - $70K,M,1,Bachelors Degree,Management
3451,Beverly Hills,USA,1974-04-18,$30K - $50K,M,4,High School Degree,Manual
3452,Chula Vista,USA,1932-10-06,$50K - $70K,M,3,Bachelors Degree,Professional
3453,Daly City,USA,1964-10-13,$50K - $70K,M,1,High School Degree,Manual
3454,Metchosin,Canada,1978-06-28,$50K - $70K,F,0,Bachelors Degree,Professional
3455,Lakewood,USA,1943-10-06,$30K - $50K,F,4,High School Degree,Skilled Manual
3456,Haney,Canada,1912-11-23,$30K - $50K,F,4,Partial College,Management
3457,Coronado,USA,1976-09-19,$30K - $50K,M,1,High School Degree,Manual
3458,Coronado,USA,1937-06-14,$10K - $30K,F,5,Partial High School,Skilled Manual
3459,Cliffside,Canada,1939-06-14,$30K - $50K,M,3,High School Degree,Manual
3460,Milwaukie,USA,1918-11-05,$50K - $70K,F,1,Partial College,Skilled Manual
3461,Spring Valley,USA,1967-04-12,$10K - $30K,M,1,Partial High School,Skilled Manual
3462,Santa Monica,USA,1933-10-03,$30K - $50K,M,4,Partial College,Clerical
3463,Woodburn,USA,1972-05-24,$10K - $30K,M,0,Partial High School,Manual
3464,Oakland,USA,1963-05-17,$10K - $30K,M,4,Partial High School,Skilled Manual
3465,Richmond,USA,1914-10-23,$90K - $110K,F,3,Partial High School,Professional
3466,Burien,USA,1955-04-11,$30K - $50K,M,1,Partial High School,Skilled Manual
3467,Issaquah,USA,1915-10-20,$30K - $50K,M,0,High School Degree,Skilled Manual
3468,Orizaba,Mexico,1945-01-08,$10K - $30K,F,1,Partial High School,Skilled Manual
3469,Chula Vista,USA,1939-08-12,$50K - $70K,M,4,Bachelors Degree,Professional
3470,Puyallup,USA,1916-12-24,$50K - $70K,M,2,Bachelors Degree,Professional
3471,Beaverton,USA,1912-02-27,$90K - $110K,F,4,High School Degree,Management
3472,Metchosin,Canada,1925-01-25,$50K - $70K,M,3,Bachelors Degree,Professional
3473,Redmond,USA,1963-10-02,$50K - $70K,M,3,Bachelors Degree,Professional
3474,Redmond,USA,1973-03-11,$50K - $70K,F,0,Partial High School,Skilled Manual
3475,Victoria,Canada,1920-11-18,$10K - $30K,M,3,Partial High School,Skilled Manual
3476,Bremerton,USA,1931-02-07,$30K - $50K,F,4,High School Degree,Skilled Manual
3477,Oregon City,USA,1942-02-11,$30K - $50K,M,2,High School Degree,Skilled Manual
3478,Renton,USA,1940-05-26,$50K - $70K,M,4,Bachelors Degree,Professional
3479,Langley,Canada,1953-10-01,$70K - $90K,F,4,High School Degree,Management
3480,Woodland Hills,USA,1976-06-19,$10K - $30K,F,2,Partial High School,Manual
3481,Concord,USA,1959-08-22,$70K - $90K,F,4,Graduate Degree,Professional
3482,Victoria,Canada,1920-07-26,$50K - $70K,F,1,Bachelors Degree,Management
3483,Colma,USA,1970-06-21,$70K - $90K,M,1,Bachelors Degree,Professional
3484,Fremont,USA,1934-08-15,$50K - $70K,F,2,Partial College,Skilled Manual
3485,San Gabriel,USA,1960-12-17,$70K - $90K,F,3,Bachelors Degree,Management
3486,Seattle,USA,1911-03-10,$30K - $50K,M,2,Partial College,Management
3487,Tixapan,Mexico,1939-12-10,$30K - $50K,M,3,High School Degree,Manual
3488,San Diego,USA,1914-08-05,$30K - $50K,M,5,High School Degree,Manual
3489,Sooke,Canada,1914-03-06,$30K - $50K,M,4,High School Degree,Skilled Manual
3490,Lebanon,USA,1939-04-23,$10K - $30K,F,1,Partial High School,Skilled Manual
3491,Spokane,USA,1947-10-28,$70K - $90K,F,3,Bachelors Degree,Professional
3492,Issaquah,USA,1920-09-14,$70K - $90K,F,2,Bachelors Degree,Professional
3493,Anacortes,USA,1963-05-15,$30K - $50K,F,5,Partial High School,Skilled Manual
3494,Guadalajara,Mexico,1935-08-12,$50K - $70K,M,1,Graduate Degree,Professional
3495,Hidalgo,Mexico,1980-09-11,$10K - $30K,F,4,Partial High School,Skilled Manual
3496,Sooke,Canada,1965-02-26,$10K - $30K,M,0,Partial High School,Skilled Manual
3497,Olympia,USA,1910-11-26,$50K - $70K,M,2,Bachelors Degree,Professional
3498,El Cajon,USA,1957-01-20,$10K - $30K,F,2,Partial High School,Skilled Manual
3499,Albany,USA,1911-11-24,$130K - $150K,F,1,Bachelors Degree,Professional
3500,Burien,USA,1977-10-14,$90K - $110K,M,0,Partial High School,Professional
3501,Merida,Mexico,1965-10-13,$30K - $50K,F,4,High School Degree,Skilled Manual
3502,Oak Bay,Canada,1948-09-03,$50K - $70K,F,0,Bachelors Degree,Management
3503,San Gabriel,USA,1921-06-14,$50K - $70K,F,2,Bachelors Degree,Management
3504,Walla Walla,USA,1927-10-07,$50K - $70K,F,4,Bachelors Degree,Professional
3505,Guadalajara,Mexico,1959-12-06,$10K - $30K,F,2,Partial High School,Manual
3506,Los Angeles,USA,1946-10-19,$30K - $50K,F,3,High School Degree,Manual
3507,Port Hammond,Canada,1928-04-06,$50K - $70K,F,3,Bachelors Degree,Professional
3508,West Covina,USA,1933-11-16,$10K - $30K,M,1,Partial High School,Manual
3509,Lincoln Acres,USA,1950-06-25,$90K - $110K,F,3,Partial High School,Management
3510,Spring Valley,USA,1942-03-08,$30K - $50K,M,3,High School Degree,Manual
3511,Berkeley,USA,1961-03-16,$50K - $70K,F,5,High School Degree,Skilled Manual
3512,La Jolla,USA,1978-04-01,$30K - $50K,M,1,High School Degree,Skilled Manual
3513,Downey,USA,1967-02-09,$110K - $130K,F,1,High School Degree,Management
3514,Port Hammond,Canada,1976-10-27,$70K - $90K,F,5,Partial High School,Management
3515,Redwood City,USA,1962-06-01,$30K - $50K,F,2,High School Degree,Skilled Manual
3516,Beverly Hills,USA,1920-12-16,$50K - $70K,F,1,Partial College,Clerical
3517,Berkeley,USA,1952-11-23,$50K - $70K,M,3,Partial High School,Skilled Manual
3518,Mexico City,Mexico,1967-07-11,$30K - $50K,M,3,High School Degree,Manual
